#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
26	27	409	1	1	1	0	1	280	1	1	0	1	1	397	1	0	1	1	1	421	0
26	28	3189	2	1	1	0	2	2000	1	2	0	1	1	2202	1	0	1	3	1	3044	0
26	29	1232	1	1	1	0	2	855	1	1	0	1	1	1257	1	0	1	1	1	1243	0
26	30	3614	1	1	1	0	3	2259	1	1	0	1	1	2382	1	0	1	1	2	3412	0
26	31	1220	1	1	1	0	1	944	1	1	0	1	1	1393	1	0	1	1	1	1431	0
26	32	4492	1	2	1	0	2	3266	1	2	0	1	1	3693	1	0	1	2	1	4534	0
26	33	3814	1	1	1	0	2	2479	1	1	0	1	2	2607	1	0	1	1	1	3693	0
26	34	3704	1	2	1	0	1	2830	1	1	0	1	1	3920	1	0	1	2	2	4118	0
26	35	7979	1	1	1	0	2	6386	1	2	0	1	1	7117	1	0	1	1	1	7831	0
26	36	9198	1	1	1	0	1	8119	1	1	0	1	1	8433	1	0	1	1	1	9858	0
26	37	7759	1	1	1	0	2	7211	1	1	0	1	1	5947	1	0	1	2	1	7785	0
26	38	11349	1	1	2	0	2	12249	1	1	0	1	1	6369	2	0	1	2	1	10816	0
27	2	511	5	7	5	0	6	384	6	5	0	6	1	606	5	0	7	7	11	616	0
27	3	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	7	4	0
27	4	4	1	1	1	0	1	2	1	1	0	1	2	1	1	0	2	4	12	12	0
27	5	15	1	4	2	0	2	3	1	1	0	1	1	1	1	0	1	2	24	23	0
27	6	28	3	7	1	0	3	13	1	2	0	1	1	5	2	0	8	2	19	48	0
27	7	56	2	2	2	0	5	20	3	1	0	2	2	16	1	0	6	3	24	80	0
27	8	81	3	6	1	0	6	44	1	2	0	1	3	39	1	0	9	5	19	77	0
27	9	173	15	8	2	0	8	66	4	1	0	4	4	64	3	0	7	8	19	158	0
27	10	141	9	9	2	0	5	71	1	2	0	1	1	68	2	0	9	5	20	131	0
27	11	169	6	8	4	0	9	80	2	1	0	3	1	74	1	0	7	6	19	145	0
27	12	939	32	22	5	0	19	421	10	4	0	9	1	428	4	0	22	11	44	845	0
27	13	282	14	14	4	0	7	167	2	1	0	1	2	154	1	0	4	3	18	264	0
27	14	67	1	1	3	0	2	46	1	2	0	1	1	39	1	0	1	1	4	104	0
27	15	103	2	1	3	0	1	44	1	1	0	1	1	65	1	0	2	1	2	120	0
27	16	88	1	1	1	0	1	65	1	1	0	1	1	52	1	0	1	1	4	118	0
27	17	188	2	2	1	0	3	78	2	1	0	1	2	127	1	0	2	1	4	174	0
27	18	178	1	2	2	0	1	96	2	1	0	1	1	109	1	0	1	1	3	178	0
27	19	245	1	2	1	0	3	156	1	1	0	1	1	155	1	0	1	1	7	251	0
27	20	1802	7	6	5	0	4	962	2	2	0	2	1	1037	3	0	1	7	9	1689	0
27	21	527	1	1	1	0	2	375	1	1	0	1	1	467	1	0	1	2	3	617	0
27	22	394	1	1	2	0	1	277	1	1	0	1	1	415	2	0	1	1	1	401	0
27	23	211	1	1	1	0	2	143	1	1	0	1	1	223	1	0	1	1	1	251	0
27	24	408	1	1	1	0	1	293	1	1	0	1	1	378	1	0	1	1	1	408	0
27	25	2418	1	1	2	0	3	1395	1	1	0	3	1	1498	1	0	1	3	3	2395	0
27	26	987	2	1	1	0	2	706	1	1	0	1	1	1009	2	0	1	1	1	1017	0
27	27	408	1	1	1	0	1	283	2	1	0	1	1	403	1	0	1	1	1	494	0
27	28	3203	1	2	1	0	1	2112	1	1	0	1	1	2402	1	0	1	2	2	3074	0
27	29	1232	1	1	1	0	2	931	1	1	0	1	1	1293	1	0	1	1	1	1265	0
27	30	3677	2	2	1	0	1	2331	1	1	0	1	1	2529	1	0	1	1	1	3486	0
27	31	1355	1	1	1	0	1	984	1	1	0	1	1	1441	1	0	1	1	1	1558	0
27	32	4708	2	1	2	0	1	3231	1	1	0	1	1	3830	1	0	1	1	1	4688	0
27	33	3888	1	2	1	0	1	2642	1	1	0	1	1	2901	1	0	1	1	1	3860	0
27	34	3822	1	1	1	0	1	2895	1	1	0	1	1	3869	1	0	1	1	1	4058	0
27	35	8032	1	1	1	0	2	6616	1	2	0	2	1	7000	1	0	1	1	1	7950	0
27	36	9279	2	2	1	0	3	7751	1	2	0	1	1	8570	1	0	1	1	1	9612	0
27	37	7607	1	1	1	0	2	6737	1	1	0	1	1	5798	1	0	1	1	1	7693	0
27	38	10619	1	1	1	0	1	11473	1	1	0	1	1	6158	1	0	1	1	1	10082	0
28	2	575	5	7	2	0	10	410	1	3	0	3	2	614	2	0	11	2	9	628	0
28	3	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	5	5	0
28	4	4	1	1	1	0	1	4	1	1	0	1	1	2	1	0	2	2	7	13	0
28	5	11	1	3	1	0	2	3	1	1	0	1	1	6	2	0	4	1	18	23	0
28	6	27	3	3	1	0	3	15	2	2	0	1	1	8	1	0	4	2	14	44	0
28	7	50	3	3	1	0	5	24	3	1	0	2	1	23	3	0	11	1	16	57	0
28	8	74	3	1	1	0	3	58	1	1	0	1	1	37	1	0	7	4	11	69	0
28	9	133	5	5	4	0	4	84	3	3	0	1	1	94	2	0	15	6	15	120	0
28	10	127	6	2	2	0	5	67	2	1	0	3	1	59	2	0	4	3	10	131	0
28	11	180	4	3	2	0	6	96	2	5	0	2	1	85	1	0	11	5	11	161	0
28	12	799	27	17	2	0	19	434	4	3	0	6	3	450	1	0	14	11	22	729	0
28	13	238	15	5	1	0	6	150	2	3	0	2	3	153	1	0	6	5	15	217	0
28	14	70	1	1	1	0	1	32	1	1	0	1	1	39	1	0	1	2	2	82	0
28	15	110	1	1	1	0	1	53	1	1	0	1	1	60	1	0	1	2	2	150	0
28	16	115	1	1	2	0	1	68	1	1	0	1	1	55	1	0	1	2	1	128	0
28	17	156	1	1	1	0	2	99	1	1	0	1	1	134	1	0	1	2	2	196	0
28	18	161	2	1	1	0	1	109	1	1	0	1	1	147	1	0	3	1	1	213	0
28	19	296	2	2	1	0	1	143	1	2	0	1	1	180	1	0	1	1	2	284	0
28	20	1668	5	1	3	0	5	900	1	2	0	4	2	1091	1	0	2	1	3	1471	0
28	21	551	2	1	2	0	2	315	1	1	0	1	1	437	1	0	2	1	2	513	0
28	22	398	1	1	1	0	1	296	1	1	0	2	1	395	1	0	1	1	2	481	0
28	23	257	1	1	1	0	1	166	1	1	0	1	1	227	1	0	1	1	1	334	0
28	24	435	1	3	1	0	1	293	1	1	0	2	1	342	1	0	1	1	1	423	0
28	25	2344	3	1	1	0	3	1399	2	1	0	2	1	1482	1	0	2	1	1	2243	0
28	26	908	1	1	1	0	1	685	1	1	0	1	1	850	1	0	1	1	1	994	0
28	27	449	1	1	1	0	1	322	1	1	0	1	1	392	1	0	1	1	2	541	0
28	28	3003	2	1	1	0	2	1941	1	1	0	1	1	2204	1	0	1	1	1	2924	0
28	29	1323	1	1	1	0	1	946	1	1	0	1	1	1199	1	0	1	1	1	1354	0
28	30	3437	1	3	2	0	2	2263	1	1	0	1	2	2476	1	0	1	1	1	3593	0
28	31	1469	1	1	1	0	1	1056	1	1	0	1	1	1392	1	0	1	1	1	1580	0
28	32	4625	2	1	1	0	1	3225	1	2	0	3	1	3753	1	0	1	3	1	4619	0
28	33	4030	1	1	1	0	1	2750	1	1	0	1	1	2829	1	0	1	1	1	3928	0
28	34	4301	1	1	1	0	1	3098	1	1	0	1	1	4196	2	0	1	1	1	4755	0
28	35	7688	1	1	1	0	1	6184	1	1	0	2	1	6633	2	0	1	1	2	7651	0
28	36	9496	1	2	1	0	3	8051	1	2	0	2	1	8033	1	0	1	1	1	9735	0
28	37	7836	1	1	1	0	1	7035	1	1	0	1	1	5751	1	0	1	1	1	7525	0
28	38	10819	1	1	1	0	1	11649	1	1	0	2	1	6595	1	0	1	3	1	10213	0
29	2	603	12	3	7	0	5	435	5	4	0	6	2	686	3	0	5	4	12	645	0
29	3	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	2	0
29	4	5	2	2	1	0	3	4	1	1	0	1	1	1	1	0	1	1	6	23	0
29	5	12	1	1	1	0	5	5	2	1	0	1	1	7	1	0	3	2	9	24	0
29	6	26	3	7	2	0	3	15	2	2	0	1	1	8	2	0	4	4	18	51	0
29	7	51	5	6	3	0	3	24	2	1	0	1	1	24	2	0	8	2	9	62	0
29	8	87	2	3	1	0	3	27	1	2	0	2	1	39	1	0	6	4	10	68	0
29	9	115	9	8	2	0	10	65	3	2	0	3	2	56	2	0	9	3	11	117	0
29	10	142	4	5	3	0	2	65	1	1	0	2	2	66	1	0	5	5	9	125	0
29	11	156	8	6	2	0	6	80	2	2	0	1	1	67	3	0	5	6	11	132	0
29	12	872	33	20	7	0	26	431	3	3	0	4	3	450	2	0	18	14	27	731	0
29	13	261	10	12	2	0	8	147	1	3	0	1	1	141	2	0	3	2	9	213	0
29	14	65	2	1	2	0	1	41	1	1	0	1	1	44	2	0	3	1	2	78	0
29	15	122	2	1	1	0	1	42	1	1	0	1	1	71	1	0	1	1	1	133	0
29	16	103	2	1	4	0	1	64	1	1	0	1	1	71	1	0	1	2	3	139	0
29	17	151	2	1	1	0	3	97	1	1	0	1	1	129	1	0	1	1	2	181	0
29	18	163	1	1	1	0	4	114	1	3	0	2	1	117	1	0	1	1	1	175	0
29	19	278	1	1	1	0	3	151	1	1	0	1	1	174	1	0	3	2	3	267	0
29	20	1639	9	3	1	0	4	927	1	2	0	3	1	986	1	0	1	3	7	1520	0
29	21	535	4	1	1	0	3	354	2	2	0	1	1	384	1	0	1	1	1	532	0
29	22	405	1	1	1	0	1	290	1	1	0	1	1	416	1	0	1	1	1	454	0
29	23	269	1	1	1	0	1	185	1	2	0	1	1	196	1	0	1	2	1	314	0
29	24	422	1	2	1	0	1	279	1	1	0	1	1	352	1	0	1	1	1	417	0
29	25	2439	2	4	3	0	4	1430	1	2	0	1	1	1643	1	0	1	2	2	2326	0
29	26	892	1	1	2	0	2	700	1	1	0	1	1	907	1	0	1	2	1	1018	0
29	27	518	1	1	1	0	2	327	1	1	0	1	1	430	1	0	1	1	1	538	0
29	28	3102	1	2	1	0	2	2054	1	1	0	2	2	2244	1	0	1	1	1	2987	0
29	29	1334	1	1	2	0	2	965	1	2	0	1	1	1186	1	0	1	1	2	1362	0
29	30	3671	1	1	1	0	1	2262	1	1	0	1	1	2489	1	0	1	1	1	3722	0
29	31	1344	2	1	1	0	1	1029	1	1	0	1	1	1361	1	0	1	1	1	1588	0
29	32	4618	1	1	1	0	1	3424	1	2	0	1	1	3647	1	0	1	1	1	4706	0
29	33	4002	1	2	1	0	2	2761	1	1	0	2	1	2832	1	0	1	2	1	3887	0
29	34	4215	1	1	1	0	1	3149	1	1	0	1	1	4179	1	0	1	1	1	4792	0
29	35	7452	1	1	2	0	2	6206	1	2	0	1	2	6676	3	0	1	2	1	7606	0
29	36	9327	1	1	1	0	1	8007	1	2	0	2	1	8099	2	0	1	1	1	9870	0
29	37	7592	1	1	1	0	1	7022	1	2	0	1	1	5787	1	0	1	2	1	7518	0
29	38	10667	1	1	1	0	4	11250	1	1	0	1	1	6637	1	0	1	1	1	10059	0
30	2	633	13	8	9	1	9	472	7	1	0	6	3	711	4	0	11	3	11	748	0
30	3	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	3	1	0
30	4	9	1	1	1	0	3	2	1	1	0	1	1	3	1	0	4	1	4	26	0
30	5	15	1	4	1	0	4	6	1	2	0	1	2	5	1	0	5	3	18	30	0
30	6	40	6	3	5	0	4	20	3	1	0	1	1	16	1	0	11	6	14	80	0
30	7	107	3	8	3	0	4	46	2	1	0	2	2	43	1	0	12	5	14	88	0
30	8	156	8	4	3	0	6	73	4	1	0	6	1	71	3	0	10	4	11	139	0
30	9	225	26	11	5	0	11	122	8	2	0	6	3	142	4	0	12	8	18	230	0
30	10	178	7	2	2	0	7	82	2	3	0	2	1	93	1	0	4	3	14	152	0
30	11	161	3	3	4	0	5	79	3	1	0	1	1	91	2	0	4	1	9	153	0
30	12	650	23	7	4	0	13	290	9	1	0	2	1	318	2	0	8	9	20	491	0
30	13	314	9	11	2	0	9	205	2	3	0	1	1	165	1	0	2	8	6	282	0
30	14	90	2	1	1	0	4	44	1	1	0	1	1	66	1	0	3	1	5	111	0
30	15	156	2	1	1	0	2	76	2	1	0	2	1	87	1	0	1	2	2	178	0
30	16	127	2	1	1	0	3	62	1	1	0	1	1	96	2	0	1	2	3	147	0
30	17	215	2	2	1	0	1	150	2	1	0	1	1	189	1	0	1	1	1	258	0
30	18	196	5	1	3	0	1	118	1	2	0	1	1	170	1	0	2	1	1	246	0
30	19	347	3	2	2	0	3	210	1	1	0	1	1	208	1	0	3	1	1	366	0
30	20	1444	5	2	2	0	5	783	1	2	0	1	2	824	1	0	1	2	3	1220	0
30	21	566	2	1	1	0	3	362	1	2	0	1	1	465	1	0	1	1	2	593	0
30	22	317	1	1	1	0	2	210	1	1	0	1	1	316	1	0	1	1	1	381	0
30	23	226	1	1	1	0	3	148	1	1	0	1	1	186	1	0	1	1	2	286	0
30	24	465	1	1	1	0	1	329	1	2	0	1	2	405	2	0	1	2	1	509	0
30	25	2202	1	4	3	0	5	1238	1	1	0	1	1	1348	2	0	1	2	1	2043	0
30	26	961	2	1	1	0	2	651	1	1	0	2	1	1023	1	0	1	1	1	998	0
30	27	375	1	1	1	0	2	214	1	1	0	1	1	320	1	0	1	1	1	398	0
30	28	2938	1	2	1	0	1	1923	1	1	0	1	2	2137	1	0	2	1	2	2823	0
30	29	1276	2	1	1	0	3	883	1	1	0	1	1	1254	1	0	1	1	1	1345	0
30	30	3372	1	2	1	0	2	2060	1	1	0	2	1	2248	1	0	2	1	1	3394	0
30	31	1253	1	1	1	0	2	893	1	1	0	1	1	1328	1	0	1	1	1	1447	0
30	32	4450	1	1	1	0	1	3143	1	2	0	1	1	3639	1	0	1	1	1	4509	0
30	33	3792	1	1	1	0	1	2522	1	1	0	1	1	2488	1	0	1	2	1	3634	0
30	34	3816	1	1	1	0	2	2842	1	1	0	1	1	4022	1	0	1	1	1	4290	0
30	35	7496	1	2	1	0	2	5978	1	2	0	1	1	6608	2	0	1	2	1	7308	0
30	36	9534	1	1	1	0	1	8031	1	1	0	1	1	8502	1	0	2	1	1	9789	0
30	37	7966	1	1	1	0	3	7120	1	1	0	1	1	6083	2	0	1	1	1	7720	0
30	38	11911	1	1	1	0	2	12757	1	1	0	2	1	7289	2	0	1	2	1	11502	0
31	2	704	7	6	5	0	8	511	2	1	0	5	2	707	3	0	9	7	14	735	0
31	3	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	4	0
31	4	5	2	2	2	0	1	2	1	1	0	1	1	1	1	0	2	3	6	18	0
31	5	15	4	3	1	0	2	11	1	1	0	1	2	4	1	0	2	1	15	26	0
31	6	35	4	4	2	0	3	13	1	2	0	1	1	11	2	0	9	3	12	57	0
31	7	71	7	9	4	0	5	29	2	1	0	1	1	22	2	0	6	6	17	67	0
31	8	118	10	12	3	0	5	56	1	2	0	4	2	58	1	0	11	6	15	90	0
31	9	172	19	9	3	0	11	92	4	2	0	2	1	96	3	0	11	8	18	157	0
31	10	167	12	5	5	0	5	68	3	2	0	2	1	64	1	0	7	6	14	141	0
31	11	168	7	6	2	0	8	97	2	1	0	1	2	82	1	0	5	5	6	121	0
31	12	785	33	9	1	0	15	424	5	2	0	7	3	374	3	0	10	15	14	639	0
31	13	317	17	4	2	0	7	177	5	1	0	2	1	148	2	0	4	6	10	274	0
31	14	70	1	2	1	0	1	42	1	1	0	1	1	41	2	0	2	1	3	84	0
31	15	132	1	2	1	0	2	67	1	1	0	1	1	60	1	0	1	1	2	148	0
31	16	107	1	1	1	0	3	66	1	1	0	1	1	78	1	0	2	1	5	154	0
31	17	179	2	2	2	0	4	102	1	1	0	2	1	154	1	0	1	1	3	208	0
31	18	219	1	1	1	0	3	119	1	1	0	1	1	131	1	0	1	1	2	213	0
31	19	329	2	1	1	0	3	182	2	1	0	1	1	165	1	0	2	1	2	315	0
31	20	1590	5	2	2	0	5	880	1	2	0	2	1	966	1	0	2	4	2	1441	0
31	21	579	2	1	1	0	1	354	1	1	0	1	1	491	1	0	1	1	3	559	0
31	22	365	1	1	1	0	2	254	1	1	0	1	1	373	1	0	1	1	1	406	0
31	23	260	1	1	1	0	1	179	1	1	0	1	1	213	1	0	1	1	1	290	0
31	24	461	1	1	1	0	1	314	1	2	0	1	1	403	1	0	1	1	1	455	0
31	25	2369	3	3	1	0	3	1411	1	1	0	2	1	1540	2	0	1	3	1	2192	0
31	26	961	1	1	1	0	1	646	1	2	0	1	1	960	1	0	1	1	1	998	0
31	27	452	1	1	1	0	3	279	1	1	0	1	1	449	1	0	1	1	1	459	0
31	28	3074	3	1	1	0	2	1962	1	1	0	1	1	2162	2	0	1	1	2	3011	0
31	29	1231	1	1	1	0	3	919	1	1	0	1	1	1226	1	0	1	3	1	1283	0
31	30	3671	2	1	1	0	2	2171	1	1	0	2	1	2420	1	0	1	1	1	3431	0
31	31	1316	1	1	1	0	1	988	1	1	0	1	1	1398	1	0	1	1	1	1505	0
31	32	4560	1	1	1	0	2	3313	1	1	0	1	1	3706	1	0	1	1	1	4654	0
31	33	4071	1	2	1	0	1	2659	1	1	0	1	1	2716	1	0	1	1	1	3855	0
31	34	4225	1	1	1	0	1	3049	1	1	0	2	1	4019	1	0	1	3	1	4496	0
31	35	7444	1	1	1	0	2	6026	1	1	0	2	1	6671	1	0	1	2	1	7422	0
31	36	9408	1	2	1	0	1	7917	1	1	0	1	1	8354	1	0	1	1	1	9713	0
31	37	7864	1	1	1	0	3	6877	1	2	0	1	1	5872	1	0	1	2	1	7553	0
31	38	10708	1	1	1	0	3	11937	1	1	0	1	1	6596	2	0	1	2	1	10723	0
32	2	728	12	21	7	0	7	506	2	4	0	7	2	743	3	0	11	8	17	754	0
32	3	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	2	0
32	4	7	2	1	1	0	1	3	2	1	0	1	1	2	2	0	4	3	9	22	0
32	5	13	2	3	1	0	1	15	1	1	0	1	1	4	1	0	4	3	15	39	0
32	6	42	2	6	2	0	2	13	1	1	0	2	1	11	2	0	5	3	10	58	0
32	7	65	5	2	2	0	5	30	1	1	0	2	1	29	2	0	4	5	18	69	0
32	8	106	7	10	2	0	7	36	1	2	0	3	1	50	1	0	14	5	12	82	0
32	9	162	10	8	4	0	4	100	5	1	0	3	1	92	1	0	14	3	17	160	0
32	10	145	7	6	1	0	7	76	3	1	0	2	1	74	1	0	6	4	15	154	0
32	11	188	9	6	3	0	6	89	1	2	0	2	1	75	3	0	7	3	6	140	0
32	12	969	33	17	4	0	17	474	5	3	0	2	4	478	2	0	15	16	24	770	0
32	13	298	15	8	2	0	11	209	5	2	0	3	2	166	2	0	11	6	8	276	0
32	14	62	1	2	2	0	3	33	1	1	0	2	2	41	2	0	1	1	1	87	0
32	15	118	1	1	1	0	2	57	1	1	0	1	1	83	2	0	3	2	1	140	0
32	16	115	2	1	1	0	4	65	1	1	0	1	1	61	1	0	1	1	2	136	0
32	17	167	2	1	1	0	1	99	1	1	0	1	1	131	2	0	1	1	1	219	0
32	18	178	1	1	1	0	3	88	1	1	0	1	1	121	1	0	1	1	1	208	0
32	19	285	2	2	2	0	2	193	1	1	0	1	1	177	1	0	1	3	6	301	0
32	20	1697	8	3	3	0	6	982	1	3	0	2	4	1086	2	0	2	2	3	1610	0
32	21	520	3	2	1	0	2	380	1	1	0	1	1	446	1	0	1	1	2	553	0
32	22	400	1	1	1	0	2	308	1	1	0	1	1	391	1	0	1	1	1	438	0
32	23	269	1	1	2	0	1	186	1	1	0	1	1	222	1	0	1	1	1	303	0
32	24	436	2	1	1	0	1	316	1	1	0	1	1	383	1	0	1	1	2	442	0
32	25	2597	2	1	3	0	1	1485	1	2	0	1	1	1567	1	0	1	2	2	2463	0
32	26	930	1	1	1	0	2	686	1	1	0	1	1	892	1	0	1	1	1	930	0
32	27	488	1	2	1	0	1	319	1	1	0	1	1	455	1	0	1	1	1	491	0
32	28	3188	3	1	1	0	3	2116	1	2	0	2	1	2314	1	0	1	1	1	2961	0
32	29	1252	1	1	1	0	1	898	1	1	0	1	1	1238	1	0	1	1	1	1316	0
32	30	3664	1	1	1	0	2	2469	1	2	0	2	1	2586	1	0	1	2	1	3539	0
32	31	1441	1	1	1	0	1	1040	1	1	0	1	1	1319	1	0	1	1	1	1463	0
32	32	4765	1	2	3	0	1	3358	1	2	0	1	1	3681	1	0	1	2	1	4727	0
32	33	4130	1	1	1	0	2	2802	1	2	0	1	1	2855	1	0	1	1	1	3972	0
32	34	4239	1	1	1	0	1	3163	1	1	0	2	1	4312	1	0	1	1	1	4604	0
32	35	7400	2	1	1	0	1	6290	3	1	0	2	1	6424	1	0	1	1	1	7353	0
32	36	9270	1	1	1	0	2	7831	1	2	0	2	1	8282	1	0	1	1	1	9644	0
32	37	7505	1	1	1	0	3	6946	2	1	0	1	1	5589	1	0	1	1	1	7288	0
32	38	10245	1	1	1	0	3	11193	1	2	0	2	1	5927	1	0	1	1	1	10025	0
33	2	751	8	8	4	0	9	502	4	3	0	2	1	818	2	0	10	5	15	828	0
33	3	1	1	1	1	0	1	1	1	1	0	1	1	1	2	0	2	1	2	3	0
33	4	7	1	1	2	0	2	2	1	2	0	1	1	1	1	0	4	2	9	27	0
33	5	12	1	1	1	0	1	9	1	1	0	1	1	3	1	0	4	3	7	45	0
33	6	28	5	4	1	0	5	22	3	2	0	2	1	16	1	0	8	1	13	42	0
33	7	59	5	3	2	0	6	30	3	1	0	1	1	24	1	0	1	2	16	68	0
33	8	83	8	2	1	0	9	58	1	1	0	1	2	48	2	0	6	4	9	75	0
33	9	139	8	9	2	0	7	74	4	2	0	3	4	74	2	0	9	6	13	129	0
33	10	121	10	3	2	0	3	70	3	2	0	2	1	79	1	0	4	5	10	102	0
33	11	164	6	4	2	0	9	89	4	1	0	4	1	85	2	0	7	6	10	148	0
33	12	792	42	20	7	0	27	480	5	3	0	3	4	453	5	0	13	12	24	742	0
33	13	266	17	7	4	0	6	168	5	4	0	4	2	196	3	0	6	5	12	258	0
33	14	69	2	1	1	0	1	48	1	1	0	3	1	54	1	0	1	3	1	91	0
33	15	128	3	2	1	0	2	90	1	1	0	1	1	94	1	0	1	1	4	149	0
33	16	109	2	1	1	0	2	76	1	1	0	1	1	82	1	0	1	1	1	150	0
33	17	169	1	1	2	0	1	123	2	1	0	1	2	135	1	0	2	2	4	198	0
33	18	179	1	1	1	0	3	143	1	1	0	1	1	121	1	0	1	1	1	220	0
33	19	328	5	1	1	0	4	172	1	1	0	1	1	209	1	0	1	2	2	290	0
33	20	1599	9	4	2	0	7	932	1	3	0	3	1	1122	1	0	1	4	7	1546	0
33	21	525	1	1	1	0	3	360	2	1	0	1	1	427	2	0	2	1	2	548	0
33	22	363	1	1	1	0	1	287	1	1	0	1	1	397	1	0	1	1	1	500	0
33	23	289	1	1	1	0	1	178	1	1	0	1	1	239	1	0	1	1	1	332	0
33	24	429	1	1	1	0	1	290	1	1	0	1	1	408	1	0	1	1	1	456	0
33	25	2443	2	1	2	0	2	1517	1	2	0	2	1	1533	2	0	1	1	1	2370	0
33	26	892	1	1	1	0	1	669	1	1	0	2	1	939	2	0	1	1	1	1008	0
33	27	524	2	1	1	0	1	348	1	1	0	1	1	455	1	0	1	1	1	525	0
33	28	2924	2	2	1	0	2	1974	1	1	0	2	1	2198	2	0	1	2	1	2938	0
33	29	1333	1	1	1	0	1	936	1	1	0	1	1	1244	1	0	1	1	1	1389	0
33	30	3573	1	2	1	0	2	2327	1	1	0	1	1	2582	1	0	1	2	1	3634	0
33	31	1397	1	1	1	0	2	1002	1	1	0	1	1	1367	1	0	1	1	1	1545	0
33	32	4669	1	3	1	0	2	3330	1	3	0	1	1	3850	1	0	1	1	1	4778	0
33	33	4162	1	1	1	0	1	2923	1	1	0	2	1	3055	1	0	1	1	1	4010	0
33	34	4605	1	1	1	0	1	3534	1	1	0	1	1	4577	1	0	2	1	1	5168	0
33	35	7023	1	2	1	0	1	5559	1	1	0	1	1	6043	1	0	1	1	1	7079	0
33	36	9690	1	1	1	0	2	7892	1	1	0	1	1	8128	2	0	1	1	1	9830	0
33	37	7573	1	1	1	0	1	6809	1	1	0	1	1	5486	1	0	1	1	1	7247	0
33	38	10309	1	1	1	0	2	11225	1	2	0	1	1	6166	1	0	1	1	1	9882	0
34	2	791	12	8	4	0	10	518	7	2	0	3	5	880	4	0	5	6	19	870	0
34	3	3	1	3	1	0	1	1	1	1	0	1	1	1	1	0	1	2	2	2	0
34	4	6	2	1	1	0	1	3	1	1	0	1	1	3	1	0	2	2	5	24	0
34	5	16	2	1	1	0	1	10	1	1	0	1	1	4	1	0	2	6	18	33	0
34	6	39	8	2	2	0	2	22	3	1	0	2	1	11	1	0	7	3	13	54	0
34	7	54	6	4	1	0	12	25	1	1	0	1	1	24	1	0	10	7	8	73	0
34	8	76	5	4	2	0	4	49	1	1	0	1	2	51	1	0	3	1	8	84	0
34	9	167	11	4	3	0	10	83	5	4	0	6	3	76	3	0	8	2	18	111	0
34	10	114	4	7	1	0	7	88	1	3	0	4	1	65	1	0	3	2	10	123	0
34	11	191	9	1	1	0	11	96	2	1	0	1	1	87	1	0	4	4	8	167	0
34	12	881	40	16	5	0	20	474	8	2	0	3	4	494	2	0	6	16	19	733	0
34	13	246	9	8	1	0	3	157	6	5	0	2	1	157	4	0	3	5	11	212	0
34	14	68	1	1	1	0	1	45	1	1	0	1	1	57	1	0	2	1	1	89	0
34	15	119	1	1	1	0	1	62	2	1	0	1	1	82	1	0	2	1	4	153	0
34	16	121	2	1	1	0	1	82	1	1	0	2	1	76	1	0	1	1	2	144	0
34	17	173	3	3	1	0	2	106	1	1	0	1	2	124	1	0	1	2	1	180	0
34	18	189	1	1	1	0	3	105	1	1	0	1	1	133	1	0	1	1	1	248	0
34	19	288	5	2	1	0	3	201	1	1	0	1	1	181	1	0	1	1	3	294	0
34	20	1622	5	4	2	0	6	960	1	3	0	1	1	1096	1	0	4	5	4	1558	0
34	21	448	3	1	1	0	1	317	2	1	0	1	1	386	1	0	1	3	1	556	0
34	22	412	1	1	1	0	3	324	1	1	0	1	1	408	1	0	1	1	1	423	0
34	23	308	1	1	1	0	2	179	1	1	0	1	1	208	1	0	1	1	1	349	0
34	24	450	1	1	1	0	2	296	2	1	0	1	1	379	2	0	1	1	1	487	0
34	25	2425	8	2	1	0	3	1469	2	3	0	3	1	1626	1	0	1	3	1	2416	0
34	26	903	1	1	1	0	3	707	1	1	0	1	1	819	1	0	1	1	1	1009	0
34	27	493	1	1	1	0	1	352	1	1	0	1	1	421	1	0	1	1	1	555	0
34	28	3115	1	2	1	0	3	1971	1	2	0	1	1	2324	1	0	1	1	1	3007	0
34	29	1332	1	1	1	0	2	976	1	2	0	1	1	1261	1	0	1	1	1	1437	0
34	30	3703	1	2	1	0	2	2324	1	3	0	3	2	2554	1	0	1	2	1	3722	0
34	31	1517	1	2	1	0	1	1063	1	1	0	1	1	1389	1	0	1	2	1	1574	0
34	32	4892	1	2	1	0	1	3194	1	2	0	1	1	3809	1	0	1	1	1	4878	0
34	33	4271	1	2	1	0	2	2840	2	1	0	1	1	3026	1	0	1	1	1	3996	0
34	34	4551	1	1	1	0	2	3628	1	1	0	1	1	4508	1	0	1	1	1	5092	0
34	35	7029	1	2	1	0	2	5567	1	2	0	1	1	5867	1	0	1	1	1	6802	0
34	36	9687	1	1	1	0	2	7992	1	3	0	2	1	7945	1	0	1	1	1	9831	0
