#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
4	4	20	11	1	5	0	1	3	1	1	0	2	1	2	1	0	1	2	2	6	0
4	5	23	10	1	3	0	3	2	1	1	0	1	1	4	2	0	1	4	2	21	0
4	6	34	5	2	1	0	1	7	1	1	0	2	3	5	1	0	1	3	1	26	0
4	7	45	15	3	2	0	3	18	1	1	0	1	1	26	2	0	1	3	10	47	0
4	8	62	8	1	2	0	2	18	2	2	0	1	1	14	4	0	1	3	1	39	0
4	9	69	14	3	3	0	2	48	1	1	0	2	2	40	2	0	2	2	7	85	0
4	10	65	5	4	1	0	1	43	2	1	0	1	2	30	1	0	2	1	7	101	0
4	11	103	10	2	1	0	1	68	1	1	0	1	4	46	3	0	1	3	8	118	0
4	12	199	17	5	1	0	1	166	2	2	0	2	2	117	5	0	2	3	9	267	0
4	13	111	4	4	3	0	1	71	1	1	0	1	1	50	1	0	1	3	6	107	0
4	14	76	2	1	1	0	1	17	1	1	0	1	1	27	1	0	1	1	2	52	0
4	15	137	2	1	1	0	1	54	1	1	0	1	2	42	2	0	2	2	1	118	0
4	16	119	2	2	1	0	1	67	1	1	0	1	1	48	1	0	1	1	4	126	0
4	17	143	3	2	1	0	1	94	1	1	0	2	1	49	2	0	1	2	3	144	0
4	18	163	2	1	1	0	2	107	1	1	0	1	1	65	1	0	1	1	3	139	0
4	19	223	2	1	1	0	1	166	2	1	0	1	1	86	2	0	2	1	1	233	0
4	20	697	2	1	2	0	1	532	1	2	0	3	2	403	1	0	1	2	4	784	0
4	21	317	1	1	1	0	1	279	1	1	0	1	1	208	1	0	1	1	1	363	0
4	22	356	1	1	1	0	1	310	1	1	0	1	1	255	1	0	2	1	1	368	0
4	23	268	1	1	1	0	1	187	1	1	0	1	1	130	1	0	1	1	2	243	0
4	24	320	1	1	1	0	1	239	1	1	0	1	1	175	1	0	1	1	3	305	0
4	25	1276	3	1	1	0	2	1002	1	1	0	1	1	664	2	0	1	1	1	1303	0
4	26	630	2	1	1	0	1	584	1	1	0	1	2	382	1	0	1	1	2	542	0
4	27	454	2	1	1	0	1	324	1	1	0	1	1	225	1	0	1	1	1	328	0
4	28	1623	3	1	1	0	1	1273	2	1	0	1	1	1004	1	0	1	1	3	1540	0
4	29	1161	1	1	1	0	1	1105	1	1	0	1	1	612	1	0	1	1	1	1094	0
4	30	2365	2	1	1	0	1	2151	1	1	0	1	1	1388	1	0	1	2	1	2121	0
4	31	1315	2	1	1	0	1	1339	1	1	0	2	1	775	2	0	1	1	1	1099	0
4	32	2403	1	1	1	0	2	2270	1	1	0	1	1	1752	1	0	1	1	1	2195	0
4	33	2495	1	1	1	0	1	2039	1	1	0	2	2	1623	1	0	1	1	1	2272	0
4	34	2455	3	1	1	0	1	2528	1	1	0	1	1	1665	1	0	1	1	1	1917	0
4	35	3687	1	1	1	0	1	2819	1	1	0	1	1	3909	1	0	2	1	1	4353	0
4	36	4495	1	1	1	0	2	3346	1	1	0	1	1	4327	1	0	1	1	1	4713	0
4	37	4169	1	1	1	0	4	2657	1	1	0	1	1	4781	2	0	1	1	1	5333	0
4	38	9309	1	1	1	0	2	4864	1	1	0	1	1	12701	1	0	1	2	1	11662	0
5	2	12115	813	172	126	0	139	14167	90	70	0	77	203	5007	135	0	137	484	399	9720	0
5	3	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	2	0
5	4	30	9	1	1	0	1	1	1	1	0	3	2	3	1	0	2	2	3	9	0
5	5	23	8	1	1	0	1	6	1	1	0	1	2	5	2	0	2	4	1	13	0
5	6	46	15	2	2	0	1	13	1	1	0	1	2	8	3	0	1	4	6	27	0
5	7	44	11	2	2	0	1	18	1	1	0	2	3	16	2	0	2	2	5	54	0
5	8	55	2	2	1	0	1	28	1	2	0	1	2	21	3	0	1	3	2	53	0
5	9	84	7	4	2	0	3	55	3	1	0	1	4	41	2	0	1	5	7	90	0
5	10	70	3	2	2	0	1	37	1	1	0	1	2	19	1	0	1	2	3	63	0
5	11	82	5	2	1	0	1	57	1	1	0	2	1	45	2	0	2	2	8	97	0
5	12	165	4	2	1	0	1	82	1	1	0	1	1	77	1	0	1	3	4	190	0
5	13	113	3	3	1	0	1	59	2	1	0	1	1	46	1	0	1	4	3	121	0
5	14	64	1	3	1	0	1	36	1	1	0	1	2	28	1	0	1	1	1	58	0
5	15	139	1	1	2	0	1	70	2	1	0	2	2	32	2	0	1	1	3	113	0
5	16	137	1	1	1	0	1	71	1	1	0	1	2	49	2	0	1	1	1	150	0
5	17	184	3	1	1	0	1	114	1	1	0	1	1	51	2	0	1	2	3	159	0
5	18	197	2	1	1	0	1	104	1	1	0	2	2	71	1	0	1	1	1	159	0
5	19	252	3	1	1	0	1	182	1	1	0	1	1	106	1	0	1	1	3	240	0
5	20	553	4	1	1	0	1	407	1	1	0	1	1	294	2	0	2	2	4	600	0
5	21	334	1	1	1	0	1	270	1	1	0	2	1	198	1	0	1	1	1	347	0
5	22	286	1	1	1	0	1	264	1	1	0	1	1	166	2	0	1	1	1	284	0
5	23	298	1	1	1	0	1	184	1	1	0	1	1	92	1	0	1	1	1	252	0
5	24	371	1	1	1	0	1	290	1	1	0	1	1	191	1	0	1	1	1	302	0
5	25	1089	1	2	1	0	1	817	1	2	0	1	2	591	2	0	1	2	1	1201	0
5	26	654	1	1	1	0	1	550	1	1	0	2	1	389	1	0	1	1	1	620	0
5	27	372	1	1	1	0	1	324	1	1	0	1	1	182	1	0	1	1	1	349	0
5	28	1538	1	1	1	0	1	1171	1	1	0	2	1	949	1	0	2	1	1	1489	0
5	29	1216	1	1	1	0	1	1156	1	1	0	1	1	682	1	0	1	1	1	1062	0
5	30	2217	2	2	1	0	1	1883	1	1	0	1	2	1298	1	0	1	1	1	2119	0
5	31	1350	1	1	1	0	1	1379	1	1	0	1	1	690	1	0	1	1	1	1086	0
5	32	2517	1	1	1	0	1	2327	1	1	0	1	1	1763	2	0	1	1	1	2288	0
5	33	2337	1	1	1	0	2	2012	2	1	0	1	1	1534	1	0	1	1	1	2113	0
5	34	2474	1	1	2	0	1	2476	1	1	0	1	1	1707	1	0	1	1	1	1861	0
5	35	3886	1	1	1	0	2	2912	1	1	0	2	1	4168	1	0	1	1	1	4376	0
5	36	4623	1	1	1	0	1	3505	1	1	0	1	1	4806	1	0	1	1	1	5073	0
5	37	4294	1	1	1	0	1	2606	1	1	0	1	1	5231	1	0	1	1	1	5239	0
5	38	9586	1	1	1	0	2	5170	1	2	0	1	1	13518	1	0	1	1	1	11484	0
6	2	10851	791	160	122	0	123	12923	85	65	0	72	139	4379	131	0	116	439	336	9149	0
6	3	3	4	1	1	0	1	1	1	1	0	1	1	1	1	0	1	2	1	5	0
6	4	22	8	4	2	0	1	3	1	1	0	1	1	2	1	0	1	3	2	8	0
6	5	24	7	1	1	0	1	5	2	2	0	1	2	7	1	0	2	3	2	14	0
6	6	47	11	2	2	0	1	7	1	2	0	1	2	8	1	0	1	3	2	30	0
6	7	55	9	2	3	0	1	10	2	1	0	1	1	16	4	0	1	3	4	50	0
6	8	50	1	2	2	0	1	23	1	1	0	1	1	17	3	0	2	6	4	61	0
6	9	85	15	3	4	0	2	27	1	1	0	1	2	30	1	0	1	4	6	57	0
6	10	85	9	3	4	0	3	44	2	1	0	2	2	30	3	0	1	5	3	88	0
6	11	113	13	2	1	0	1	63	1	1	0	1	2	43	4	0	2	2	7	116	0
6	12	343	14	5	2	0	2	186	1	2	0	1	3	142	2	0	1	9	12	344	0
6	13	99	10	3	1	0	1	55	1	1	0	2	1	34	1	0	1	1	5	89	0
6	14	78	2	1	1	0	1	16	1	1	0	1	1	26	2	0	1	1	1	64	0
6	15	116	3	1	1	0	1	64	1	1	0	1	1	41	2	0	2	2	1	92	0
6	16	144	1	1	1	0	1	53	1	1	0	1	1	44	1	0	1	1	1	118	0
6	17	180	3	2	1	0	1	84	1	2	0	1	1	54	2	0	1	1	1	134	0
6	18	164	1	2	1	0	1	106	1	1	0	1	1	73	1	0	1	1	1	129	0
6	19	253	3	1	1	0	1	149	1	1	0	1	1	99	1	0	2	3	1	232	0
6	20	924	2	3	1	0	1	650	1	2	0	2	1	356	2	0	1	2	3	937	0
6	21	361	2	1	1	0	1	264	1	1	0	1	1	186	1	0	1	1	3	317	0
6	22	382	2	1	1	0	1	255	1	1	0	1	1	189	2	0	1	1	1	337	0
6	23	275	1	1	1	0	1	178	1	1	0	1	1	123	2	0	1	1	1	251	0
6	24	350	2	1	2	0	1	288	1	1	0	1	1	164	1	0	1	2	2	289	0
6	25	1389	3	2	1	0	1	1070	1	1	0	1	1	703	1	0	1	4	2	1412	0
6	26	642	1	1	2	0	1	531	1	1	0	1	1	395	2	0	1	1	2	583	0
6	27	386	1	1	1	0	1	331	1	1	0	1	1	231	1	0	1	1	1	314	0
6	28	1628	1	4	1	0	1	1301	1	2	0	1	1	1026	1	0	1	1	1	1669	0
6	29	1136	1	1	1	0	1	923	1	2	0	1	1	611	1	0	1	1	1	949	0
6	30	2521	3	2	1	0	1	2194	2	2	0	1	1	1493	1	0	1	1	1	2294	0
6	31	1219	1	1	1	0	2	1321	1	1	0	1	1	722	1	0	1	1	1	1170	0
6	32	2628	3	1	1	0	1	2504	1	2	0	2	1	1731	1	0	1	1	1	2352	0
6	33	2496	1	2	1	0	3	2281	1	2	0	2	1	1696	1	0	1	1	1	2434	0
6	34	2436	2	1	1	0	1	2578	1	1	0	1	1	1590	1	0	1	1	1	1972	0
6	35	4016	2	1	1	0	1	3101	1	1	0	1	1	4152	1	0	1	1	1	4456	0
6	36	4834	1	1	1	0	1	3828	1	2	0	2	1	4639	1	0	1	1	1	5082	0
6	37	4299	1	1	2	0	1	2849	1	1	0	1	1	5156	1	0	1	2	1	5189	0
6	38	9374	1	1	1	0	2	4941	2	1	0	1	1	12720	2	0	1	1	1	11394	0
7	2	10172	642	139	111	0	110	12294	70	58	0	54	172	4095	102	0	142	377	322	8138	0
7	3	3	3	1	1	0	1	1	1	1	0	1	1	1	1	0	1	2	1	2	0
7	4	18	9	2	2	0	1	4	1	1	0	1	4	1	2	0	1	1	3	17	0
7	5	18	14	4	4	0	2	2	1	1	0	1	1	4	3	0	1	4	2	15	0
7	6	35	18	1	1	0	2	15	2	1	0	2	2	9	2	0	2	3	2	26	0
7	7	49	15	2	1	0	1	15	1	2	0	1	2	22	3	0	2	3	2	48	0
7	8	58	4	1	1	0	1	25	1	2	0	1	1	13	3	0	1	3	1	45	0
7	9	71	14	3	1	0	1	39	1	1	0	2	3	28	1	0	1	8	6	91	0
7	10	80	12	2	1	0	1	46	1	1	0	1	5	27	3	0	2	4	3	92	0
7	11	122	9	1	3	0	4	66	1	1	0	1	3	44	3	0	2	7	8	134	0
7	12	349	22	9	3	0	3	248	1	2	0	2	4	151	3	0	5	8	22	373	0
7	13	117	3	1	1	0	1	66	2	1	0	1	3	47	2	0	2	5	6	112	0
7	14	69	2	1	1	0	1	23	1	1	0	1	1	21	1	0	1	1	1	61	0
7	15	120	4	1	1	0	1	64	1	1	0	1	1	48	1	0	2	1	2	112	0
7	16	126	1	1	1	0	1	65	1	1	0	1	1	46	2	0	1	2	3	113	0
7	17	174	2	1	1	0	1	99	1	1	0	1	1	59	2	0	1	1	1	141	0
7	18	180	2	1	1	0	2	87	1	1	0	1	1	68	1	0	1	1	2	160	0
7	19	227	4	1	1	0	1	173	1	1	0	1	1	92	2	0	1	3	3	232	0
7	20	884	3	1	1	0	2	692	1	1	0	1	2	443	1	0	2	1	6	946	0
7	21	360	1	2	1	0	1	261	1	1	0	1	3	172	1	0	1	1	1	325	0
7	22	379	1	1	1	0	1	282	1	1	0	1	1	189	1	0	1	2	3	312	0
7	23	279	1	1	1	0	1	190	1	1	0	1	1	118	2	0	1	1	1	233	0
7	24	298	1	1	1	0	1	284	1	1	0	1	1	171	1	0	1	2	2	262	0
7	25	1450	1	1	1	0	1	1143	1	1	0	2	1	744	1	0	2	2	2	1382	0
7	26	657	1	1	1	0	1	638	1	1	0	1	1	352	1	0	1	2	1	559	0
7	27	432	1	1	2	0	1	370	1	1	0	1	1	236	1	0	1	1	1	341	0
7	28	1787	2	1	1	0	1	1503	1	1	0	1	1	1059	1	0	1	2	2	1753	0
7	29	1177	1	1	1	0	1	993	1	1	0	1	1	615	1	0	1	2	1	959	0
7	30	2472	2	1	1	0	1	2189	1	1	0	3	1	1425	1	0	1	1	1	2216	0
7	31	1370	1	1	1	0	1	1340	1	1	0	1	1	784	1	0	1	1	1	1130	0
7	32	2737	2	1	1	0	1	2562	1	1	0	1	1	1829	1	0	1	1	2	2354	0
7	33	2683	2	2	1	0	1	2199	1	1	0	1	1	1703	1	0	1	2	1	2340	0
7	34	2659	3	1	1	0	2	2684	1	1	0	1	1	1722	1	0	1	1	1	2000	0
7	35	4294	2	1	1	0	1	3197	1	1	0	1	1	4258	1	0	1	1	1	4394	0
7	36	5041	2	1	1	0	1	3823	1	3	0	1	1	4918	1	0	1	1	1	5003	0
7	37	4584	1	1	1	0	1	2658	1	1	0	1	2	5226	1	0	1	1	1	4988	0
7	38	9679	1	1	1	0	1	4771	1	1	0	1	1	13302	2	0	1	2	1	10776	0
8	2	9624	600	124	108	0	115	11556	55	66	0	61	122	4061	95	0	100	351	272	7796	0
8	3	8	8	2	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	3	0
8	4	19	19	1	1	0	1	3	1	1	0	1	1	3	2	0	2	2	1	22	0
8	5	28	14	4	3	0	1	4	1	1	0	1	1	9	1	0	3	3	2	13	0
8	6	39	17	2	1	0	2	5	1	1	0	2	1	10	2	0	1	4	5	30	0
8	7	55	9	3	3	0	2	21	1	1	0	2	2	11	1	0	1	5	7	59	0
8	8	53	5	1	2	0	1	25	1	2	0	1	1	20	2	0	1	3	5	58	0
8	9	95	8	2	5	0	1	35	2	4	0	2	2	47	2	0	1	6	8	111	0
8	10	94	8	2	2	0	2	40	1	1	0	2	5	26	3	0	2	4	4	83	0
8	11	125	11	1	2	0	1	82	4	1	0	1	3	47	2	0	3	4	9	145	0
8	12	345	15	6	3	0	2	220	3	2	0	4	3	180	8	0	3	6	16	387	0
8	13	147	5	3	1	0	1	86	1	2	0	1	4	49	1	0	1	3	10	139	0
8	14	69	4	1	1	0	1	24	1	1	0	1	1	18	2	0	1	1	1	66	0
8	15	138	5	1	1	0	1	52	1	1	0	1	1	40	2	0	1	2	3	133	0
8	16	128	3	1	1	0	2	83	1	1	0	1	1	42	1	0	1	1	1	123	0
8	17	143	1	1	1	0	1	98	1	1	0	1	1	57	1	0	1	1	1	137	0
8	18	172	3	1	1	0	1	109	1	2	0	1	1	64	2	0	1	1	2	162	0
8	19	242	2	1	1	0	1	154	1	1	0	1	1	92	1	0	1	1	1	220	0
