#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
0	33	2533	3	2	1	0	1	2275	1	1	0	1	1	1953	1	0	2	1	1	2844	0
0	34	2960	2	1	1	0	2	3197	1	1	0	1	1	1975	2	0	1	1	1	2652	0
0	35	6219	1	1	2	0	2	5288	1	1	0	1	1	6290	1	0	1	3	1	7788	0
0	36	6096	3	2	1	0	1	4986	1	1	0	1	1	6123	3	0	1	1	1	7161	0
0	37	5671	1	2	1	0	2	3830	1	1	0	1	1	6591	1	0	1	1	1	7262	0
0	38	11794	1	1	2	0	3	7062	1	1	0	1	1	16643	2	0	1	3	1	15061	0
1	2	5678	6920	2541	4475	279	11398	14086	4876	8710	149	2903	3348	1410	2240	325	3116	3720	1452	2546	346
1	3	1	1	1	2	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0
1	4	8	5	1	1	0	1	1	1	1	0	1	1	2	1	0	1	1	1	5	0
1	5	4	7	1	1	0	1	2	1	2	0	1	1	2	2	0	1	3	1	8	0
1	6	13	8	3	1	0	21	10	5	4	0	1	5	5	2	0	1	3	3	13	0
1	7	21	8	2	1	0	75	25	8	25	0	1	8	7	2	0	2	16	3	17	0
1	8	25	6	1	1	0	84	42	6	17	0	1	14	10	1	0	1	19	1	17	0
1	9	44	26	2	1	0	135	69	11	18	0	1	26	52	1	0	2	29	1	73	0
1	10	39	8	3	1	0	41	45	3	10	0	1	13	21	1	0	1	14	5	49	0
1	11	65	9	2	1	0	121	88	4	10	0	1	21	46	2	0	1	28	5	105	0
1	12	489	301	4	1	0	78	245	7	12	0	3	439	776	6	0	2	571	11	1113	0
1	13	111	26	1	1	0	72	82	5	7	0	1	48	120	2	0	1	80	2	177	0
1	14	47	9	1	1	0	41	22	2	2	0	1	4	18	1	0	1	7	2	45	0
1	15	137	9	1	1	0	38	63	3	2	0	1	6	47	2	0	1	5	2	137	0
1	16	154	5	1	1	0	76	100	4	6	0	1	5	55	2	0	1	3	2	119	0
1	17	198	6	1	1	0	62	117	2	3	0	1	6	72	1	0	2	7	2	156	0
1	18	191	12	1	1	0	92	138	1	1	0	1	5	101	1	0	1	5	1	227	0
1	19	257	6	1	1	0	53	196	2	1	0	1	7	93	1	0	1	6	2	258	0
1	20	1503	215	3	3	0	123	922	2	5	0	3	72	1149	5	0	3	78	5	1992	0
1	21	409	21	1	1	0	70	298	2	2	0	3	8	246	1	0	1	21	2	477	0
1	22	422	14	1	1	0	64	283	2	2	0	1	1	283	2	0	1	2	1	530	0
1	23	311	7	1	1	0	67	216	1	1	0	1	1	120	2	0	2	1	1	302	0
1	24	397	10	1	1	0	63	330	1	1	0	2	2	214	1	0	1	2	3	399	0
1	25	2090	124	1	1	0	122	1327	1	2	0	2	14	1405	2	0	1	13	3	2548	0
1	26	755	15	1	1	0	90	676	1	1	0	1	1	471	1	0	1	2	2	813	0
1	27	555	6	1	1	0	35	417	1	1	0	1	1	273	1	0	1	1	1	480	0
1	28	2477	100	1	1	0	86	1656	2	2	0	1	4	1740	2	0	1	3	2	2708	0
1	29	1388	12	1	1	0	60	1035	2	1	0	1	2	728	1	0	1	5	1	1339	0
1	30	3338	64	1	2	0	98	2750	1	3	0	2	1	2196	2	0	1	1	2	3421	0
1	31	1671	9	1	1	0	43	1501	1	1	0	1	1	915	1	0	1	1	1	1504	0
1	32	3536	36	2	1	0	31	2941	1	1	0	1	1	2454	2	0	1	1	2	3514	0
1	33	3178	19	1	1	0	25	2648	1	1	0	2	1	2200	1	0	2	2	1	3329	0
1	34	3081	10	1	1	0	17	2713	1	2	0	1	1	1877	1	0	1	1	1	2638	0
1	35	6001	19	1	2	0	6	3299	3	3	0	1	1	5239	1	0	2	3	2	6968	0
1	36	6284	4	1	1	0	9	3932	1	3	0	2	1	5378	1	0	1	1	1	6829	0
1	37	5879	1	1	1	0	2	3041	1	1	0	1	1	5810	1	0	1	2	1	7294	0
1	38	12406	1	1	2	0	5	5455	1	1	0	1	1	14184	3	0	2	1	1	15046	0
2	2	6972	8375	3246	5421	51	7381	9347	3410	5781	16	2731	3451	1464	2292	48	4704	5763	2041	3981	74
2	3	1	3	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	4	0
2	4	12	8	3	1	0	22	11	2	12	0	1	2	5	2	0	1	7	1	11	0
2	5	13	8	2	2	0	16	3	1	4	0	1	2	3	2	0	1	4	2	9	0
2	6	25	9	1	2	0	37	16	8	10	0	1	4	7	2	0	1	7	1	22	0
2	7	43	18	1	2	0	65	38	3	19	0	2	11	14	1	0	1	7	4	37	0
2	8	59	12	1	1	0	69	42	6	10	0	3	11	29	5	0	3	19	4	52	0
2	9	62	21	3	3	0	105	71	8	9	0	1	18	60	3	0	1	23	4	117	0
2	10	81	15	1	2	0	47	52	1	9	0	1	12	28	2	0	2	21	7	91	0
2	11	129	14	5	1	0	76	125	7	8	0	1	21	73	4	0	3	36	9	167	0
2	12	622	196	5	3	0	60	334	6	15	0	3	339	666	8	0	2	395	11	1051	0
2	13	155	32	3	2	0	50	90	3	6	0	3	38	93	4	0	1	51	12	165	0
2	14	67	2	1	1	0	48	31	3	1	0	2	5	22	1	0	2	4	1	53	0
2	15	161	6	1	1	0	63	82	4	4	0	2	6	60	2	0	1	3	2	139	0
2	16	162	7	1	1	0	54	108	2	3	0	1	4	54	1	0	1	4	4	119	0
2	17	136	6	2	1	0	43	97	2	3	0	1	5	89	1	0	1	7	1	168	0
2	18	205	10	1	1	0	64	135	2	1	0	2	7	102	1	0	1	4	1	199	0
2	19	280	8	1	1	0	37	226	2	4	0	1	7	123	1	0	1	7	4	276	0
2	20	1392	159	2	2	0	75	997	2	3	0	1	41	1057	1	0	1	55	10	1752	0
2	21	487	14	1	1	0	41	303	2	2	0	1	11	280	1	0	1	12	1	506	0
2	22	486	12	1	1	0	60	370	1	2	0	1	1	319	1	0	1	1	3	519	0
2	23	365	7	1	1	0	52	257	1	1	0	1	2	171	1	0	1	1	1	314	0
2	24	425	10	1	1	0	54	333	1	1	0	1	1	228	1	0	2	1	1	396	0
2	25	2109	88	3	2	0	84	1454	1	3	0	2	3	1367	1	0	1	5	2	2455	0
2	26	749	14	1	1	0	42	630	1	1	0	1	1	521	2	0	1	2	2	845	0
2	27	557	6	1	1	0	27	438	1	1	0	1	1	317	1	0	1	1	1	530	0
2	28	2425	95	1	1	0	72	1693	1	2	0	2	4	1854	2	0	1	5	4	2702	0
2	29	1494	11	1	1	0	55	1183	1	1	0	1	1	817	1	0	1	1	1	1420	0
2	30	3348	117	22	61	0	120	2489	26	22	0	50	27	2097	19	0	38	102	25	3347	0
2	31	1698	69	18	24	0	38	1402	21	22	0	14	17	999	14	0	32	62	8	1529	0
2	32	3415	94	24	25	0	46	2621	21	15	0	22	28	2478	11	0	28	70	17	3465	0
2	33	3224	54	11	18	0	32	2399	6	13	0	19	13	2273	7	0	26	43	11	3291	0
2	34	3123	64	12	14	0	29	2594	14	5	0	16	11	2010	8	0	29	43	6	2642	0
2	35	6049	36	5	7	0	7	3454	5	5	0	10	5	5503	4	0	12	23	3	7168	0
2	36	6375	14	2	6	0	9	3809	4	3	0	6	1	5576	6	0	14	12	3	7017	0
2	37	6029	3	1	1	0	3	2960	2	1	0	3	1	6196	2	0	1	1	1	7480	0
2	38	12787	1	1	1	0	2	5268	2	2	0	1	1	14745	1	0	1	1	2	15234	0
3	2	5740	6966	2622	4676	0	7626	9437	3245	5964	0	3168	3903	1689	2606	2	4466	5845	2147	3917	0
3	3	4	4	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	3	0
3	4	13	6	3	1	0	2	5	2	1	0	1	1	4	1	0	1	3	2	4	0
3	5	27	9	2	2	0	4	4	2	1	0	1	1	6	2	0	1	1	2	16	0
3	6	35	12	2	3	0	3	5	1	1	0	2	2	12	1	0	1	3	8	25	0
3	7	49	16	5	2	0	7	16	2	1	0	1	1	25	3	0	2	3	7	41	0
3	8	51	3	2	2	0	3	22	2	2	0	1	1	19	3	0	1	7	8	46	0
3	9	87	13	4	6	0	6	48	3	5	0	1	1	51	5	0	1	4	10	84	0
3	10	97	7	3	3	0	6	49	4	4	0	1	3	41	1	0	3	3	7	93	0
3	11	150	12	4	3	0	6	85	7	9	0	3	2	65	3	0	4	5	10	160	0
3	12	416	18	8	9	0	7	280	9	13	0	5	7	241	9	0	9	11	22	475	0
3	13	134	11	5	4	0	9	94	4	3	0	1	2	59	2	0	2	10	5	130	0
3	14	76	2	3	1	0	1	25	1	2	0	1	1	40	1	0	2	2	1	51	0
3	15	159	6	2	3	0	1	69	2	5	0	1	1	62	3	0	2	2	4	129	0
3	16	134	4	3	2	0	9	93	1	2	0	1	3	77	1	0	4	3	4	160	0
3	17	182	4	1	1	0	4	116	2	3	0	1	1	91	3	0	2	3	1	170	0
3	18	203	3	1	3	0	11	121	4	4	0	2	1	115	1	0	2	1	6	209	0
3	19	308	5	2	2	0	11	172	2	8	0	2	5	141	1	0	4	3	4	277	0
3	20	1189	13	6	19	0	17	898	7	12	0	8	7	616	10	0	12	12	6	1317	0
3	21	472	3	2	4	0	9	357	4	8	0	1	2	315	3	0	3	10	3	448	0
3	22	477	6	4	4	0	8	397	4	5	0	3	1	393	4	0	2	4	2	545	0
3	23	365	4	3	2	0	10	224	6	8	0	1	3	200	3	0	5	5	2	313	0
3	24	439	6	3	8	0	9	380	4	3	0	3	2	274	3	0	3	7	2	422	0
3	25	1877	24	8	14	0	37	1446	13	19	0	12	10	1122	10	0	11	15	6	1962	0
3	26	865	6	5	9	0	11	756	6	14	0	4	3	572	8	0	9	16	3	884	0
3	27	523	6	4	9	0	11	454	6	5	0	5	5	331	6	0	7	10	1	498	0
3	28	2380	30	11	17	0	25	1925	11	25	0	11	7	1623	8	0	17	28	8	2606	0
3	29	1519	16	5	18	0	26	1352	10	22	0	14	7	933	7	0	12	26	8	1416	0
3	30	3122	118	44	59	0	74	2497	51	53	0	55	37	2056	36	0	87	114	24	3157	0
3	31	1658	64	28	34	0	49	1523	27	36	0	24	26	1081	15	0	42	87	18	1471	0
3	32	3395	91	26	38	0	32	2937	33	31	0	29	39	2584	19	0	42	92	15	3412	0
3	33	3181	65	18	31	0	44	2643	19	19	0	23	21	2415	19	0	43	53	13	3327	0
3	34	3189	62	21	18	0	34	3051	22	16	0	28	23	2420	12	0	24	68	11	2778	0
3	35	5906	17	6	11	0	5	4270	10	4	0	9	9	6037	8	0	19	17	6	7016	0
3	36	6257	11	2	5	0	9	4707	5	6	0	5	5	6213	9	0	9	21	5	6989	0
3	37	5972	1	2	2	0	3	3697	2	2	0	3	2	6795	2	0	2	1	3	7200	0
3	38	12487	1	2	1	0	1	6734	1	2	0	1	1	16287	1	0	1	1	1	14541	0
4	2	5880	6981	2604	4692	0	7799	10083	3480	6022	0	2705	3507	1398	2210	6	4208	5375	1889	3445	4
4	3	3	4	1	1	0	1	2	1	1	0	1	1	2	1	0	1	1	2	2	0
4	4	20	12	1	4	0	3	5	2	3	0	2	1	3	2	0	1	2	1	8	0
4	5	20	10	1	3	0	7	5	2	2	0	1	1	7	4	0	2	3	3	22	0
4	6	34	5	2	3	0	4	10	2	2	0	2	3	9	2	0	2	2	4	26	0
4	7	48	17	4	5	0	8	21	1	1	0	1	2	32	3	0	2	3	8	66	0
4	8	76	9	1	3	0	8	25	3	4	0	1	1	22	5	0	1	3	2	53	0
4	9	91	19	5	6	0	6	65	1	5	0	2	4	62	4	0	2	4	7	103	0
4	10	88	6	5	4	0	4	56	8	6	0	2	4	42	5	0	2	3	6	118	0
4	11	123	19	3	4	0	9	95	4	5	0	1	6	67	5	0	3	5	10	154	0
4	12	256	24	6	4	0	6	209	9	15	0	5	2	177	6	0	6	7	12	353	0
4	13	139	7	5	6	0	8	95	1	6	0	1	1	80	5	0	3	8	8	142	0
4	14	93	2	1	3	0	6	32	2	5	0	1	2	46	3	0	2	1	2	66	0
4	15	171	5	1	2	0	5	72	4	5	0	2	2	58	4	0	4	4	1	150	0
4	16	158	5	5	3	0	5	85	3	9	0	1	3	73	3	0	5	3	4	148	0
4	17	194	5	2	5	0	12	140	3	10	0	4	2	92	6	0	4	4	4	185	0
4	18	214	7	1	5	0	14	152	4	3	0	1	2	110	3	0	3	1	4	199	0
4	19	295	11	3	8	0	11	198	5	23	0	1	2	104	6	0	13	3	2	286	0
4	20	975	18	8	20	0	22	723	12	27	0	11	8	618	9	0	11	18	10	1108	0
4	21	464	9	4	11	0	9	386	3	15	0	2	4	377	5	0	8	11	4	504	0
4	22	535	12	2	7	0	12	425	1	4	0	7	4	459	4	0	2	6	2	601	0
4	23	356	6	7	13	0	11	243	7	7	0	2	5	198	3	0	5	5	2	303	0
4	24	436	10	7	9	0	7	320	6	10	0	5	2	299	2	0	5	9	7	437	0
4	25	1723	32	13	32	0	38	1297	16	38	0	17	9	1046	14	0	37	26	11	1813	0
4	26	880	28	4	15	0	24	748	11	20	0	7	6	651	10	0	13	15	7	852	0
4	27	557	14	9	20	0	27	402	9	11	0	4	8	330	5	0	8	14	5	457	0
4	28	2219	49	6	31	0	51	1670	17	30	0	27	11	1632	28	0	30	32	11	2299	0
4	29	1530	59	16	35	0	40	1342	21	40	0	21	16	952	16	0	27	46	9	1426	0
4	30	3007	154	46	68	0	124	2526	49	58	0	35	57	2051	29	0	70	105	31	2891	0
4	31	1649	78	29	36	0	60	1564	31	32	0	30	26	1115	23	0	36	83	25	1499	0
4	32	3250	103	29	42	0	50	2866	42	37	0	24	31	2710	21	0	42	78	20	3236	0
4	33	3295	65	23	26	0	56	2575	31	24	0	28	34	2364	20	0	40	59	17	3185	0
4	34	3278	78	26	29	0	35	3146	32	25	0	25	43	2468	10	0	41	57	13	2734	0
4	35	5729	23	8	15	0	11	4178	13	6	0	10	8	6400	4	0	14	20	5	7154	0
4	36	6418	18	7	9	0	11	4637	9	9	0	9	8	6592	7	0	11	9	5	7107	0
4	37	6028	4	1	1	0	4	3716	1	1	0	3	1	7041	2	0	4	1	1	7691	0
4	38	12253	1	1	1	0	2	6507	1	1	0	4	1	16819	1	0	1	2	1	15538	0
5	2	5858	6997	2680	4554	0	7331	9222	3433	5828	0	2837	3566	1453	2249	0	4094	5314	1939	3592	0
5	3	3	2	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	2	0
5	4	30	9	1	1	0	6	4	2	2	0	4	1	2	1	0	3	2	4	8	0
5	5	22	9	2	1	0	5	8	1	2	0	1	1	7	1	0	4	4	1	16	0
5	6	42	16	2	2	0	8	18	1	2	0	2	3	10	3	0	2	7	9	29	0
5	7	48	12	3	4	0	3	30	2	3	0	2	4	21	3	0	4	3	4	66	0
5	8	66	5	2	2	0	5	36	3	5	0	1	3	29	5	0	3	3	4	68	0
5	9	112	16	7	5	0	9	71	6	9	0	2	3	51	3	0	2	6	13	114	0
5	10	84	4	3	5	0	6	50	1	4	0	2	4	32	7	0	4	2	5	83	0
5	11	109	7	4	4	0	5	77	2	8	0	2	4	74	5	0	4	3	9	127	0
5	12	204	9	3	7	0	9	118	4	11	0	7	1	133	4	0	4	5	6	255	0
5	13	133	5	6	6	0	10	77	4	5	0	6	2	67	4	0	7	8	3	148	0
5	14	78	5	5	2	0	9	40	1	8	0	2	2	47	1	0	2	4	2	67	0
5	15	165	4	5	6	0	16	87	6	7	0	2	2	50	4	0	3	3	4	137	0
5	16	155	6	1	7	0	18	85	3	20	0	2	3	71	4	0	2	4	4	176	0
5	17	236	7	2	6	0	11	149	2	5	0	6	3	78	3	0	2	7	8	204	0
5	18	233	7	2	4	0	17	132	3	11	0	12	3	119	5	0	4	7	2	217	0
5	19	291	17	6	11	0	11	203	1	11	0	4	6	153	9	0	12	10	7	306	0
5	20	753	21	5	17	0	20	548	4	22	0	12	7	516	7	0	17	18	11	881	0
5	21	474	9	12	15	0	15	336	8	19	0	7	6	316	6	0	10	8	7	507	0
5	22	399	17	6	13	0	12	328	4	14	0	5	7	271	8	0	7	15	7	430	0
5	23	352	11	1	16	0	13	217	3	14	0	7	3	149	5	0	11	12	5	307	0
5	24	479	18	6	18	0	14	355	5	13	0	8	7	291	6	0	14	15	5	431	0
5	25	1444	30	15	42	0	43	1047	10	53	0	21	13	954	13	0	24	27	7	1578	0
5	26	945	31	10	34	0	37	710	15	19	0	18	11	650	8	0	18	19	13	905	0
5	27	442	20	9	19	0	28	374	5	19	0	5	16	278	9	0	22	14	4	465	0
5	28	2112	46	20	47	0	58	1545	21	35	0	23	17	1622	17	0	38	39	13	2184	0
5	29	1563	68	26	40	0	73	1355	27	48	0	36	27	1029	16	0	43	58	9	1429	0
5	30	2821	156	50	84	0	100	2193	64	78	0	47	59	1938	37	0	87	115	27	2835	0
5	31	1672	91	42	42	0	70	1520	37	37	0	28	49	1016	36	0	60	95	26	1431	0
5	32	3429	85	24	49	0	60	2983	45	38	0	45	32	2805	27	0	60	85	21	3378	0
5	33	3051	81	33	34	0	56	2429	40	24	0	34	37	2218	15	0	55	79	24	3045	0
5	34	3363	95	29	41	0	42	3001	26	27	0	26	37	2552	15	0	44	68	24	2805	0
5	35	5901	35	13	15	0	9	4150	19	10	0	9	16	6699	8	0	13	27	8	7070	0
5	36	6556	20	10	11	0	8	4840	19	5	0	12	8	7169	7	0	10	15	4	7621	0
5	37	6052	2	2	1	0	1	3642	1	3	0	2	2	7687	1	0	4	2	3	7647	0
5	38	12692	2	2	1	0	3	6918	1	2	0	1	1	17838	1	0	1	2	1	15402	0
6	2	5654	7135	2509	4531	0	6177	7860	2748	5107	0	2496	3268	1415	2160	0	4016	5323	1907	3630	0
6	3	3	3	2	1	0	1	2	1	1	0	1	1	2	1	0	1	3	1	5	0
6	4	21	11	3	3	0	2	6	2	1	0	1	1	1	1	0	2	3	2	9	0
6	5	29	13	1	4	0	3	6	2	2	0	1	2	8	1	0	3	3	2	16	0
6	6	45	10	5	2	0	12	10	2	5	0	1	2	12	1	0	2	4	1	31	0
6	7	62	14	5	6	0	6	14	4	4	0	2	1	22	7	0	3	3	4	64	0
6	8	59	5	1	5	0	8	25	2	3	0	1	1	25	4	0	6	8	6	72	0
6	9	92	15	2	8	0	11	44	4	3	0	3	2	41	2	0	6	7	10	72	0
6	10	98	17	5	8	0	12	55	2	9	0	4	3	48	4	0	5	7	4	100	0
6	11	137	16	4	8	0	7	82	4	8	0	5	3	71	6	0	10	4	10	142	0
6	12	426	32	13	18	0	22	257	9	16	0	8	7	208	9	0	17	19	19	469	0
6	13	125	11	9	8	0	10	70	4	10	0	2	3	56	3	0	9	6	6	117	0
6	14	93	4	2	5	0	3	25	3	6	0	1	1	42	4	0	2	1	1	76	0
6	15	132	8	3	5	0	16	75	2	12	0	4	1	56	2	0	7	4	2	113	0
6	16	170	3	5	2	0	7	67	5	11	0	5	3	58	8	0	4	4	4	138	0
6	17	215	10	5	8	0	13	114	2	8	0	4	2	96	5	0	6	6	3	181	0
6	18	206	10	5	5	0	10	128	4	12	0	4	4	102	4	0	8	7	4	178	0
6	19	298	13	12	11	0	20	183	5	9	0	5	3	129	5	0	15	11	7	277	0
6	20	1222	33	12	25	0	35	795	19	44	0	24	14	571	18	0	35	45	11	1229	0
6	21	506	20	9	11	0	12	305	11	18	0	5	8	292	5	0	20	20	6	466	0
6	22	489	10	9	10	0	26	348	8	21	0	13	4	316	4	0	22	9	5	459	0
6	23	338	16	9	20	0	23	208	7	18	0	4	6	186	9	0	6	9	3	298	0
6	24	462	24	9	23	0	15	344	9	9	0	10	7	267	6	0	10	15	7	406	0
6	25	1872	51	28	68	0	46	1343	29	62	0	23	20	1051	29	0	36	56	17	1869	0
6	26	865	35	15	25	0	32	666	11	32	0	8	11	665	10	0	23	22	7	872	0
6	27	480	22	11	15	0	24	395	11	13	0	12	12	311	6	0	14	12	4	447	0
6	28	2270	72	33	47	0	52	1663	17	51	0	28	26	1665	13	0	57	52	17	2426	0
6	29	1400	57	23	41	0	70	1114	22	32	0	22	24	914	16	0	43	52	17	1335	0
6	30	3070	258	95	143	0	182	2374	112	139	0	66	122	2048	61	0	163	200	58	2974	0
6	31	1520	147	52	81	0	106	1388	43	79	0	38	64	997	40	0	69	148	44	1467	0
6	32	3480	220	60	73	0	140	2845	73	86	0	67	99	2601	28	0	108	185	37	3383	0
6	33	3240	160	53	73	0	96	2640	59	80	0	48	68	2480	32	0	87	150	35	3290	0
6	34	3254	182	60	58	0	82	2973	50	41	0	46	75	2320	34	0	76	170	38	2851	0
6	35	6007	77	36	21	0	42	4299	36	23	0	20	38	6552	22	0	36	87	24	7073	0
6	36	6885	78	33	21	0	35	5013	28	21	0	22	31	6921	11	0	27	60	11	7527	0
6	37	6151	17	5	4	0	4	3946	7	6	0	5	10	7383	3	0	10	10	6	7446	0
6	38	12337	5	3	4	0	2	6559	5	1	0	1	5	16892	3	0	5	3	2	15072	0
7	2	5215	6725	2352	4042	2	5867	7565	2590	4818	1	2518	3044	1239	1929	1	4021	5175	1906	3302	1
7	3	2	2	1	1	0	1	2	1	1	0	1	1	1	1	0	2	2	1	3	0
7	4	14	9	3	3	0	7	5	1	5	0	1	4	1	2	0	1	1	3	14	0
7	5	14	16	3	5	0	6	8	3	5	0	1	1	5	5	0	3	3	2	15	0
7	6	35	20	3	4	0	8	18	3	7	0	3	2	12	3	0	2	5	4	27	0
7	7	53	16	5	4	0	9	14	5	6	0	2	2	25	4	0	5	5	1	55	0
7	8	70	9	1	6	0	7	30	2	7	0	2	3	15	4	0	5	3	7	44	0
7	9	79	15	4	7	0	7	61	6	13	0	3	6	38	6	0	9	7	9	100	0
7	10	92	21	7	17	0	11	51	4	6	0	2	6	37	7	0	6	8	5	95	0
7	11	135	23	6	9	0	14	78	8	15	0	4	6	64	10	0	10	20	9	157	0
7	12	409	54	23	46	0	41	287	16	29	0	20	18	227	16	0	23	28	28	452	0
7	13	157	4	6	11	0	12	83	9	11	0	6	11	57	4	0	9	9	10	139	0
7	14	85	3	3	5	0	4	32	2	5	0	2	1	33	2	0	2	2	1	84	0
7	15	128	6	5	12	0	19	71	5	9	0	3	2	57	4	0	4	5	3	125	0
7	16	135	7	3	7	0	17	76	3	9	0	4	3	67	4	0	7	4	3	135	0
7	17	204	10	4	15	0	19	111	6	14	0	7	4	87	1	0	4	10	3	158	0
7	18	216	6	6	11	0	19	120	6	12	0	7	4	93	4	0	11	3	7	207	0
7	19	268	22	10	22	0	18	189	8	23	0	7	7	136	11	0	14	11	3	255	0
7	20	1120	85	23	69	0	75	814	27	62	0	28	22	670	40	0	53	55	28	1211	0
7	21	425	32	9	27	0	37	317	12	26	0	9	5	272	12	0	15	16	5	408	0
7	22	474	24	11	14	0	22	353	14	19	0	10	6	337	5	0	12	15	10	421	0
7	23	331	16	3	20	0	29	228	9	17	0	7	5	178	7	0	16	14	6	297	0
7	24	396	18	9	18	0	20	346	12	19	0	9	6	257	9	0	10	15	8	370	0
7	25	1856	118	45	85	0	106	1338	38	86	0	43	32	1105	39	0	81	69	26	1818	0
7	26	876	60	15	24	0	32	753	15	35	0	14	17	630	15	0	37	40	13	800	0
7	27	537	27	22	28	0	22	407	14	25	0	13	15	299	13	0	37	29	10	413	0
7	28	2371	120	47	82	0	82	1791	45	90	0	52	42	1708	51	0	75	96	24	2395	0
7	29	1383	84	37	62	0	88	1142	35	51	0	33	28	904	28	0	74	82	17	1303	0
7	30	3062	273	75	148	0	217	2301	80	128	0	94	111	2069	74	0	153	244	63	2844	0
7	31	1620	172	59	77	0	127	1310	63	76	0	43	72	1076	28	0	83	157	42	1446	0
7	32	3550	248	102	100	0	167	2820	54	104	0	67	95	2751	47	0	141	211	57	3348	0
7	33	3422	179	78	82	0	131	2531	57	77	0	75	77	2409	39	0	86	171	53	3237	0
7	34	3460	209	59	68	0	105	3026	72	63	0	66	87	2581	28	0	99	168	44	2919	0
7	35	6343	111	35	41	0	46	4316	34	23	0	33	40	6775	11	0	56	73	29	6786	0
7	36	7098	84	39	40	0	47	4907	32	30	0	24	33	7298	18	0	49	85	28	7342	0
7	37	6445	19	4	6	0	7	3624	8	5	0	9	14	7577	4	0	9	12	10	7091	0
7	38	12765	6	5	2	0	4	6328	5	3	0	5	1	17430	3	0	2	5	2	14387	0
8	2	5177	6602	2376	4085	1	5268	6571	2356	4215	0	2445	3256	1341	1908	2	3913	5099	1933	3313	1
8	3	7	9	2	1	0	1	1	1	1	0	1	1	1	1	0	2	1	1	3	0
8	4	17	14	1	3	0	4	7	2	1	0	1	1	4	4	0	3	7	2	23	0
8	5	20	14	3	4	0	9	7	3	2	0	3	1	7	1	0	4	4	6	14	0
8	6	39	11	4	1	0	7	13	3	4	0	2	3	11	3	0	3	6	5	36	0
8	7	54	11	5	6	0	10	26	2	10	0	3	4	12	1	0	5	6	9	61	0
8	8	57	10	3	11	0	6	26	5	10	0	1	3	23	3	0	6	10	10	62	0
8	9	102	16	4	14	0	13	43	4	16	0	5	3	58	7	0	7	12	11	122	0
8	10	110	16	3	10	0	16	53	6	12	0	1	7	33	5	0	8	6	9	92	0
8	11	135	21	8	18	0	17	93	8	17	0	3	10	65	9	0	13	15	15	158	0
8	12	397	51	22	47	0	40	280	21	36	0	21	17	233	23	0	35	23	28	462	0
8	13	167	19	6	11	0	17	90	6	14	0	6	6	71	8	0	11	10	13	150	0
8	14	70	7	2	6	0	10	36	2	9	0	1	2	35	4	0	8	2	1	74	0
8	15	162	8	3	6	0	11	61	3	16	0	1	2	59	9	0	10	8	7	134	0
8	16	144	9	4	17	0	13	91	5	6	0	5	3	55	6	0	8	9	5	135	0
