#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
2	25	1543	1	12	1	0	1	837	4	3	0	6	3	784	242	0	2	2	144	1351	0
2	26	522	1	2	1	0	1	280	1	1	0	1	1	467	154	0	1	1	28	460	0
2	27	248	1	1	1	0	1	156	1	1	0	2	1	222	99	0	1	1	13	279	0
2	28	2129	1	6	1	0	2	1189	3	2	0	1	2	1195	214	0	1	1	135	1800	0
2	29	751	1	2	1	0	1	378	1	1	0	1	1	579	131	0	1	1	27	814	0
2	30	2386	1	4	1	0	1	1256	1	1	0	2	1	1384	186	0	1	1	57	2209	0
2	31	804	1	1	1	0	1	458	2	1	0	1	1	707	73	0	1	1	19	879	0
2	32	3017	1	1	2	0	1	1732	2	1	0	1	1	1957	55	0	1	2	65	2928	0
2	33	2696	1	1	1	0	1	1475	2	1	0	1	1	1757	41	0	1	1	25	2790	0
2	34	2396	1	1	1	0	2	1276	1	1	0	1	1	1970	34	0	1	1	17	2570	0
2	35	8896	1	3	1	0	2	5358	1	2	0	3	1	5886	4	0	1	1	27	8696	0
2	36	9074	1	1	1	0	1	5359	1	2	0	2	1	7339	12	0	1	2	5	9638	0
2	37	10715	1	1	1	0	1	6784	1	1	0	1	1	7004	3	0	1	1	3	10501	0
2	38	22026	1	2	1	0	1	18027	1	1	0	2	1	12990	3	0	1	1	1	23024	0
3	2	26	1	1	1	1	1	18	1	1	1	1	1	33	1	1	1	1	1	35	1
3	4	1	1	1	1	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0
3	5	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	2	0
3	6	3	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	11	0
3	7	20	1	1	1	0	1	11	1	1	0	1	1	20	1	0	3	2	3	25	0
3	8	12	1	2	1	0	1	4	1	1	0	1	1	6	1	0	3	1	5	12	0
3	9	35	3	1	1	0	3	28	1	1	0	1	1	28	1	0	3	3	3	41	0
3	10	25	1	2	1	0	1	12	1	1	0	1	1	34	1	0	1	2	3	41	0
3	11	41	1	2	1	0	2	21	1	2	0	1	1	29	1	0	2	2	2	40	0
3	12	145	4	5	1	0	2	75	3	2	0	1	2	97	1	0	4	5	5	126	0
3	13	58	1	3	2	0	1	25	1	1	0	1	1	42	1	0	2	1	1	61	0
3	14	32	1	1	1	0	1	22	1	1	0	1	1	45	1	0	1	1	1	71	0
3	15	35	1	1	1	0	1	32	1	1	0	1	1	30	1	0	1	1	1	69	0
3	16	35	1	1	1	0	1	15	1	1	0	1	1	39	1	0	1	1	1	79	0
3	17	70	1	1	1	0	3	30	1	1	0	1	2	77	1	0	2	1	3	87	0
3	18	96	1	1	1	0	1	54	1	1	0	2	1	65	1	0	1	1	1	133	0
3	19	83	1	1	1	0	1	31	1	1	0	1	1	49	1	0	1	1	1	124	0
3	20	673	1	4	2	0	2	285	2	2	0	1	2	466	1	0	3	2	1	556	0
3	21	284	1	1	1	0	2	153	2	1	0	1	1	255	1	0	1	1	1	251	0
3	22	453	1	1	1	0	1	304	1	1	0	1	1	605	1	0	1	1	1	449	0
3	23	137	1	1	1	0	1	83	1	1	0	1	1	173	1	0	1	2	1	183	0
3	24	261	1	1	1	0	1	119	1	1	0	1	1	260	1	0	1	2	1	268	0
3	25	1020	1	2	1	0	1	608	1	1	0	2	1	864	1	0	2	1	1	1021	0
3	26	573	1	1	1	0	1	317	1	1	0	1	1	634	1	0	1	1	1	571	0
3	27	294	1	1	1	0	1	173	1	1	0	1	1	330	1	0	1	1	2	323	0
3	28	1705	1	3	2	0	1	955	1	1	0	2	1	1480	1	0	3	1	1	1648	0
3	29	755	1	1	1	0	1	527	1	1	0	2	1	899	1	0	1	1	1	900	0
3	30	1963	1	3	1	0	1	1233	1	1	0	1	1	1831	1	0	1	2	1	2019	0
3	31	858	1	1	1	0	1	588	1	1	0	1	1	1086	2	0	1	1	1	971	0
3	32	2882	1	1	1	0	1	1824	1	1	0	3	1	2743	1	0	1	1	1	2750	0
3	33	2536	1	1	1	0	1	1707	1	1	0	1	1	2488	1	0	1	2	1	2841	0
3	34	2543	1	1	1	0	1	1693	1	1	0	1	1	3078	1	0	2	1	1	2864	0
3	35	8546	1	1	1	0	2	5711	1	2	0	1	1	8275	2	0	1	2	1	8234	0
3	36	8717	1	2	1	0	1	5955	1	1	0	2	1	9314	1	0	2	2	1	9135	0
3	37	10103	1	1	1	0	1	7441	2	1	0	2	1	8834	3	0	1	1	1	9942	0
3	38	20917	1	2	1	0	2	19688	1	1	0	1	3	16211	4	0	1	2	1	21782	0
4	2	32	1	1	1	0	1	17	1	1	0	1	1	33	1	0	1	1	2	30	0
4	4	1	1	1	1	0	2	1	1	1	0	1	1	1	1	0	2	1	1	2	0
4	5	3	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	4	0
4	6	2	1	1	1	0	1	1	1	1	0	1	1	2	1	0	2	1	5	12	0
4	7	22	2	1	1	0	1	13	1	1	0	1	1	18	1	0	4	2	1	25	0
4	8	18	1	1	1	0	2	8	1	1	0	2	1	5	1	0	1	1	1	21	0
4	9	41	2	2	1	0	1	32	1	1	0	1	1	31	1	0	6	3	2	55	0
4	10	33	3	2	1	0	1	14	2	1	0	1	1	20	1	0	1	4	4	46	0
4	11	49	2	1	1	0	1	31	2	1	0	1	1	24	1	0	1	2	6	44	0
4	12	115	2	3	2	0	1	56	2	1	0	2	2	69	1	0	2	1	2	71	0
4	13	44	1	1	1	0	1	38	1	1	0	1	1	40	1	0	2	2	2	48	0
4	14	48	2	1	1	0	1	31	1	1	0	1	1	24	1	0	1	1	1	76	0
4	15	47	1	1	1	0	1	24	1	1	0	1	1	25	1	0	2	1	1	82	0
4	16	49	1	1	1	0	1	21	1	1	0	1	1	35	1	0	1	1	1	73	0
4	17	75	1	1	1	0	1	37	1	1	0	1	1	72	1	0	1	1	1	121	0
4	18	101	1	1	1	0	1	57	1	1	0	1	1	81	1	0	1	1	2	132	0
4	19	80	1	1	1	0	1	41	1	1	0	1	1	76	1	0	1	1	1	122	0
4	20	534	1	1	1	0	1	318	1	2	0	2	1	364	1	0	2	2	1	422	0
4	21	323	1	1	1	0	1	206	1	1	0	1	1	301	1	0	1	1	1	308	0
4	22	469	1	1	1	0	1	356	1	1	0	1	1	579	1	0	1	1	1	470	0
4	23	154	1	1	1	0	1	102	1	1	0	1	1	144	1	0	1	1	1	229	0
4	24	265	1	1	1	0	1	157	1	1	0	1	1	213	1	0	1	1	1	301	0
4	25	949	1	1	1	0	1	550	1	2	0	2	1	678	1	0	1	1	1	851	0
4	26	589	1	1	1	0	1	407	1	1	0	2	1	705	1	0	1	1	1	678	0
4	27	274	1	1	1	0	1	164	1	1	0	1	1	309	1	0	1	1	1	303	0
4	28	1581	1	1	1	0	1	1088	1	2	0	1	1	1288	1	0	1	1	1	1524	0
4	29	786	1	1	1	0	1	539	1	1	0	1	1	806	1	0	1	1	1	918	0
4	30	1925	1	3	1	0	1	1304	1	1	0	1	1	1565	1	0	1	1	1	1908	0
4	31	856	1	1	1	0	1	592	1	2	0	1	1	941	1	0	1	1	1	1018	0
4	32	2789	1	1	1	0	1	1965	1	1	0	1	1	2482	2	0	1	1	1	2743	0
4	33	2550	1	1	1	0	1	1675	1	1	0	1	2	2182	1	0	1	1	1	2767	0
4	34	2581	1	1	1	0	1	1782	1	1	0	1	1	2769	2	0	1	1	1	2955	0
4	35	8741	1	2	2	0	1	6208	1	1	0	1	1	7639	3	0	1	1	1	7651	0
4	36	9039	1	1	1	0	1	6344	1	2	0	1	2	8835	2	0	1	1	1	9107	0
4	37	10841	1	1	1	0	2	7817	1	2	0	1	1	8547	4	0	1	1	1	9752	0
4	38	22537	1	2	1	0	1	20259	1	3	0	2	1	16229	4	0	1	1	1	21002	0
5	2	31	1	1	1	0	1	19	1	1	0	1	1	33	1	0	1	1	1	33	0
5	4	2	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	3	0
5	5	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	2	1	5	0
5	6	6	1	1	1	0	1	3	1	1	0	1	1	4	1	0	1	2	4	9	0
5	7	19	1	1	1	0	1	4	2	2	0	1	1	2	1	0	4	5	3	14	0
5	8	17	1	2	1	0	2	8	1	1	0	1	1	10	1	0	1	1	1	17	0
5	9	37	2	1	1	0	3	25	1	1	0	1	1	16	2	0	3	1	2	32	0
5	10	29	2	1	1	0	1	15	2	1	0	1	1	18	1	0	1	4	2	31	0
5	11	39	3	2	2	0	2	21	1	2	0	1	1	28	1	0	1	2	5	48	0
5	12	103	1	4	1	0	1	49	1	2	0	2	1	51	1	0	1	5	2	79	0
5	13	41	1	3	1	0	1	31	1	1	0	2	2	26	1	0	1	1	1	47	0
5	14	37	1	1	1	0	1	22	1	1	0	1	1	30	1	0	1	1	2	49	0
5	15	46	1	1	1	0	1	14	1	1	0	1	1	22	1	0	1	1	1	48	0
5	16	35	1	1	1	0	1	16	1	1	0	1	1	24	1	0	1	1	1	56	0
5	17	79	1	1	1	0	1	45	1	1	0	1	1	74	1	0	1	1	2	125	0
5	18	86	1	1	1	0	1	50	1	1	0	1	1	81	1	0	1	1	1	110	0
5	19	98	1	1	1	0	1	51	1	1	0	2	1	38	1	0	1	1	1	95	0
5	20	465	1	2	2	0	1	262	1	2	0	2	2	310	1	0	2	1	1	362	0
5	21	261	1	1	1	0	1	171	1	2	0	1	1	241	1	0	1	2	1	269	0
5	22	195	1	1	1	0	2	145	1	1	0	1	1	276	1	0	1	1	1	285	0
5	23	76	1	1	1	0	1	56	1	1	0	1	1	84	1	0	1	1	1	141	0
5	24	229	1	1	1	0	1	147	1	1	0	1	1	220	1	0	1	1	1	293	0
5	25	778	2	2	1	0	1	483	3	1	0	1	1	527	1	0	2	1	1	750	0
5	26	591	1	1	1	0	1	438	1	1	0	1	1	621	1	0	1	1	1	617	0
5	27	188	1	1	1	0	1	115	1	1	0	1	1	198	1	0	1	1	1	209	0
5	28	1502	1	2	1	0	1	999	1	3	0	2	1	1292	1	0	1	4	1	1458	0
5	29	790	1	1	1	0	1	536	1	1	0	1	1	749	1	0	1	1	1	889	0
5	30	1817	1	1	1	0	1	1196	1	1	0	1	1	1394	1	0	1	1	1	1761	0
5	31	737	1	1	1	0	1	540	1	1	0	1	1	902	3	0	1	1	1	944	0
5	32	2730	1	1	1	0	1	1982	1	1	0	1	1	2475	2	0	1	1	1	2811	0
5	33	2317	1	1	1	0	1	1542	1	1	0	1	1	1775	2	0	1	1	1	2597	0
5	34	2385	1	1	1	0	1	1670	1	1	0	1	1	2582	1	0	2	1	1	2788	0
5	35	8805	1	1	1	0	1	6575	1	3	0	1	1	7689	2	0	1	1	1	8019	0
5	36	9773	1	2	1	0	1	7145	1	2	0	1	1	9410	2	0	1	2	1	9676	0
5	37	10657	1	2	1	0	1	8481	1	1	0	1	1	8706	2	0	1	3	1	10120	0
5	38	21762	1	1	1	0	1	21579	1	1	0	3	1	16582	3	0	1	1	1	21324	0
6	2	39	1	1	1	0	1	18	1	1	0	1	1	37	1	0	1	1	1	24	0
6	5	1	1	2	1	0	1	1	1	1	0	1	1	2	1	0	2	2	4	1	0
6	6	1	1	1	1	0	1	2	1	1	0	1	1	3	1	0	3	3	2	7	0
6	7	18	2	2	1	0	1	5	1	1	0	1	1	2	1	0	2	2	2	16	0
6	8	15	1	2	1	0	2	3	1	1	0	1	1	9	1	0	4	1	1	26	0
6	9	16	1	2	1	0	1	7	1	1	0	1	1	16	1	0	4	4	2	34	0
6	10	17	2	1	1	0	2	15	1	1	0	1	1	19	1	0	5	3	2	25	0
6	11	44	1	2	2	0	3	12	1	1	0	2	1	26	1	0	3	2	3	49	0
6	12	159	6	1	1	0	2	83	1	2	0	4	1	84	2	0	3	8	3	106	0
6	13	48	1	1	2	0	1	26	1	2	0	1	1	29	1	0	1	1	3	31	0
6	14	32	1	1	1	0	1	10	1	1	0	1	1	14	1	0	1	1	2	51	0
6	15	36	1	1	1	0	1	23	1	1	0	1	1	24	1	0	1	1	1	39	0
6	16	49	2	1	1	0	1	18	1	1	0	1	1	39	1	0	1	1	1	63	0
6	17	70	1	1	1	0	1	38	1	1	0	1	1	60	1	0	1	1	1	90	0
6	18	79	1	1	1	0	1	34	1	1	0	1	1	59	1	0	1	1	1	112	0
6	19	74	1	1	1	0	1	43	1	1	0	1	1	46	1	0	1	1	1	95	0
6	20	517	1	1	1	0	1	284	1	3	0	3	1	405	1	0	1	2	2	497	0
6	21	275	1	1	1	0	1	149	1	1	0	1	1	225	1	0	1	1	1	243	0
6	22	241	1	1	1	0	2	182	1	1	0	1	1	267	1	0	1	1	1	275	0
6	23	94	1	1	1	0	1	62	1	1	0	1	1	102	1	0	1	1	1	135	0
6	24	221	1	1	1	0	1	133	1	1	0	1	1	187	1	0	1	1	1	274	0
6	25	896	1	4	1	0	1	536	1	1	0	1	1	689	1	0	1	1	1	931	0
6	26	559	1	1	1	0	1	383	1	1	0	1	1	596	1	0	2	1	1	582	0
6	27	226	1	1	1	0	1	148	1	1	0	1	1	226	1	0	1	1	1	263	0
6	28	1565	1	2	1	0	1	1051	1	1	0	3	1	1343	1	0	1	3	1	1636	0
6	29	766	1	1	1	0	1	487	1	1	0	2	1	716	2	0	1	1	1	862	0
6	30	1996	1	2	1	0	1	1307	1	1	0	1	1	1545	1	0	1	2	1	1970	0
6	31	826	1	1	1	0	1	542	1	1	0	1	1	963	1	0	1	1	1	1010	0
6	32	2815	1	1	1	0	1	1897	1	2	0	2	1	2590	1	0	1	1	1	2923	0
6	33	2621	1	1	2	0	1	1685	1	2	0	1	1	2052	1	0	1	2	1	2823	0
6	34	2690	1	1	1	0	1	1649	1	1	0	1	1	2871	1	0	1	1	1	2912	0
6	35	8541	1	1	2	0	1	6375	1	2	0	1	1	7832	1	0	1	2	1	8291	0
6	36	9695	1	1	1	0	1	7025	1	2	0	2	1	9487	4	0	1	1	1	10111	0
6	37	10417	1	2	1	0	1	8190	2	1	0	1	1	8745	3	0	2	3	1	9949	0
6	38	21459	1	1	1	0	2	20251	1	1	0	1	2	15301	4	0	1	1	1	20927	0
7	2	24	2	1	1	0	1	20	1	1	0	1	1	29	1	0	1	1	1	46	0
7	3	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	1	0
7	4	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	1	0
7	5	5	1	1	1	0	1	1	1	1	0	1	1	2	1	0	2	1	2	4	0
7	6	2	1	2	1	0	1	2	1	1	0	1	1	1	1	0	1	2	2	4	0
7	7	14	2	1	1	0	1	4	1	1	0	1	1	4	1	0	4	1	2	11	0
7	8	13	1	3	1	0	1	6	1	1	0	1	1	6	1	0	2	1	3	26	0
7	9	29	1	1	1	0	1	8	1	1	0	1	1	5	1	0	2	3	2	23	0
7	10	29	1	1	1	0	2	13	1	1	0	1	1	14	1	0	3	1	2	28	0
7	11	33	2	1	1	0	2	18	1	1	0	1	2	20	1	0	4	1	2	39	0
7	12	151	4	4	1	0	3	83	1	2	0	3	1	92	1	0	4	3	5	134	0
7	13	41	1	1	1	0	1	15	1	1	0	1	1	25	1	0	1	2	1	50	0
7	14	35	1	1	1	0	1	15	1	1	0	1	1	23	1	0	1	1	2	41	0
7	15	37	1	1	1	0	1	13	1	1	0	1	1	20	1	0	1	1	1	53	0
7	16	32	1	1	1	0	1	22	1	1	0	1	1	39	1	0	1	1	1	54	0
7	17	67	1	1	1	0	1	36	1	1	0	1	1	46	1	0	1	1	1	89	0
7	18	86	1	1	1	0	1	29	1	1	0	1	1	55	1	0	1	1	1	86	0
7	19	66	1	1	1	0	1	39	1	1	0	1	1	45	1	0	1	1	1	103	0
7	20	536	2	5	2	0	1	296	1	1	0	1	1	369	1	0	1	1	2	516	0
7	21	243	1	1	1	0	1	151	1	1	0	1	1	196	1	0	2	3	1	239	0
7	22	224	1	1	1	0	1	173	1	1	0	1	1	262	1	0	1	1	1	279	0
7	23	116	1	1	1	0	1	71	1	1	0	1	1	103	1	0	1	1	1	153	0
7	24	185	1	1	1	0	1	143	1	1	0	1	1	174	1	0	1	3	1	238	0
7	25	912	1	1	1	0	1	604	1	1	0	2	1	698	1	0	1	1	1	980	0
7	26	535	1	1	1	0	1	372	1	2	0	1	1	559	1	0	1	1	1	596	0
7	27	216	1	1	1	0	1	166	1	1	0	1	1	219	1	0	1	1	1	291	0
7	28	1638	1	2	2	0	1	1094	1	1	0	1	2	1319	1	0	1	2	1	1671	0
7	29	762	1	1	1	0	1	527	1	1	0	1	1	808	1	0	1	1	1	868	0
7	30	1918	1	2	1	0	1	1341	1	2	0	1	1	1476	1	0	1	1	1	2109	0
7	31	858	1	1	1	0	1	628	1	1	0	1	1	958	1	0	1	1	1	1095	0
7	32	2870	1	1	1	0	1	2016	1	1	0	2	1	2439	3	0	1	1	1	2964	0
7	33	2666	1	1	1	0	1	1724	1	1	0	2	1	2002	1	0	1	2	1	3099	0
7	34	2745	1	1	1	0	1	1886	1	1	0	1	1	2811	1	0	1	1	1	3214	0
7	35	8390	1	1	1	0	1	6520	1	2	0	1	1	7408	1	0	1	1	1	8460	0
7	36	9438	1	2	1	0	1	7501	1	1	0	2	1	8913	1	0	1	1	1	10271	0
7	37	10094	1	1	1	0	1	8349	2	2	0	1	1	7957	1	0	2	3	1	10387	0
7	38	20465	1	2	1	0	2	21100	1	1	0	1	1	14443	3	0	1	2	1	21584	0
8	2	34	1	1	1	0	1	18	1	1	0	1	1	40	1	0	1	1	1	31	0
8	4	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	3	0
8	5	3	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	2	6	0
8	6	7	1	1	1	0	1	2	1	1	0	1	1	1	1	0	1	1	4	9	0
8	7	10	1	2	1	0	1	5	1	1	0	1	1	8	1	0	2	2	2	18	0
8	8	8	3	1	1	0	1	5	1	1	0	1	1	7	1	0	2	1	4	11	0
8	9	20	2	1	1	0	1	15	1	1	0	1	1	13	1	0	3	3	4	35	0
8	10	25	1	1	1	0	2	10	1	1	0	1	1	8	1	0	3	1	2	37	0
8	11	33	2	2	1	0	1	20	1	1	0	1	1	16	1	0	3	2	6	45	0
8	12	176	4	3	1	0	4	100	2	1	0	1	1	90	1	0	4	7	3	159	0
8	13	33	1	1	1	0	1	25	2	1	0	2	1	25	1	0	1	2	2	37	0
8	14	31	1	1	1	0	1	9	1	1	0	2	1	19	1	0	1	1	1	46	0
8	15	30	1	1	1	0	1	20	1	1	0	1	1	20	1	0	1	1	1	56	0
8	16	40	1	1	1	0	1	16	1	1	0	2	1	34	1	0	1	1	3	59	0
8	17	70	1	1	1	0	1	37	1	1	0	1	1	43	1	0	1	1	1	92	0
8	18	71	1	1	1	0	1	46	1	1	0	1	1	74	1	0	1	1	1	101	0
8	19	82	1	1	1	0	1	35	1	1	0	1	1	34	1	0	1	1	1	93	0
8	20	629	2	2	1	0	1	321	1	2	0	2	1	393	1	0	2	3	2	573	0
8	21	212	1	1	2	0	1	148	1	1	0	1	2	195	1	0	1	1	1	222	0
8	22	260	1	1	1	0	1	177	1	1	0	1	1	212	1	0	1	2	1	282	0
8	23	149	1	1	1	0	1	76	1	1	0	1	1	105	1	0	1	1	1	158	0
8	24	187	1	1	1	0	1	123	1	1	0	1	1	143	1	0	1	1	1	200	0
8	25	1075	1	3	1	0	1	631	1	1	0	1	1	760	1	0	3	1	1	1048	0
8	26	545	1	1	2	0	1	402	1	1	0	1	1	534	1	0	1	1	1	599	0
8	27	254	1	1	1	0	1	172	1	1	0	1	1	226	2	0	1	1	1	298	0
8	28	1649	1	2	1	0	1	1154	2	1	0	3	1	1313	1	0	1	1	1	1766	0
8	29	836	1	1	1	0	1	554	1	2	0	1	1	732	2	0	1	1	1	902	0
8	30	2099	1	1	1	0	1	1336	1	1	0	2	1	1564	1	0	2	4	1	2144	0
8	31	897	1	1	1	0	1	632	1	1	0	1	1	923	1	0	1	1	1	1081	0
8	32	2927	1	1	1	0	1	2051	1	1	0	1	1	2499	2	0	1	1	1	3037	0
8	33	2770	1	2	1	0	1	1746	2	2	0	3	1	2045	2	0	1	1	1	3049	0
8	34	2758	1	1	1	0	1	1991	1	2	0	1	1	2805	1	0	1	1	1	3243	0
