#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
5	24	848	0	0	0	0	0	324	0	0	0	0	0	603	0	0	1	0	1	820	0
5	26	1644	0	0	0	0	0	323	0	0	0	0	0	639	0	0	0	0	1	1036	0
5	27	875	0	0	0	0	0	366	0	0	0	0	0	546	0	0	0	0	0	593	0
5	27	547	0	0	0	0	0	87	0	0	0	0	0	173	0	0	0	0	0	177	0
5	28	670	0	0	0	0	0	207	0	0	0	0	0	451	0	0	0	0	0	219	0
5	29	582	0	0	0	0	0	466	0	0	0	0	0	553	0	0	0	3	2	447	0
5	31	1072	0	0	0	0	0	293	0	0	0	0	0	693	0	0	0	1	0	701	0
5	32	2533	0	0	0	0	0	1350	0	0	0	0	0	2352	0	0	1	0	1	764	0
5	33	10853	0	0	0	0	0	4152	0	0	0	0	0	8439	0	0	0	0	0	6266	0
5	33	10287	0	0	0	0	0	4444	0	0	0	0	0	9369	0	0	0	1	0	3300	0
5	35	6168	0	0	0	0	0	2176	0	0	0	0	0	4241	0	0	0	0	1	2480	0
5	35	1896	0	0	0	0	0	1839	0	0	0	0	0	2276	0	0	0	1	1	1788	0
5	37	144539	0	0	0	0	0	35566	0	0	0	0	0	75011	0	0	0	8	0	67851	0
5	37	47709	0	0	0	0	0	14319	0	0	0	0	0	23652	0	0	0	7	0	24198	0
5	38	82760	0	0	0	0	0	18251	0	0	0	0	0	44594	0	0	0	2	1	31831	0
5	40	379	0	0	0	0	0	34	0	0	0	0	0	126	0	0	0	0	0	88	0
6	2	0	0	0	0	175	0	0	0	0	65	0	0	0	0	113	0	0	0	0	107
6	12	117	16	0	0	0	2	275	0	0	0	1	0	233	0	0	0	2	1	100	0
6	12	550	11	7	2	0	5	775	1	2	0	0	4	1038	7	0	2	7	27	783	0
6	13	825	8	9	1	0	7	1278	4	1	0	8	1	1077	0	0	11	2	20	794	0
6	15	3703	15	20	7	0	77	2468	7	10	0	32	0	2775	29	0	59	10	73	4222	0
6	16	3231	15	13	5	0	2	1582	1	1	0	6	3	2624	7	0	8	4	11	1473	0
6	16	887	1	0	0	0	0	235	0	0	0	4	1	409	0	0	0	0	1	531	0
6	18	935	7	2	12	0	0	281	0	3	0	1	2	591	22	0	1	1	0	721	0
6	19	289	0	2	0	0	0	101	0	0	0	1	0	183	0	0	3	1	3	123	0
6	19	279	0	0	0	0	0	67	0	2	0	3	2	137	1	0	0	0	0	151	0
6	20	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
6	24	636	0	1	0	0	2	272	0	0	0	0	0	694	0	0	0	0	2	429	0
6	24	799	0	0	1	0	2	426	0	0	0	0	0	667	0	0	0	1	0	587	0
6	26	1357	0	0	0	0	0	383	0	1	0	0	0	902	1	0	0	0	0	697	0
6	27	964	0	1	0	0	1	356	0	0	0	2	0	679	0	0	0	0	0	491	0
6	27	490	0	0	0	0	0	98	0	0	0	0	0	172	0	0	0	0	0	218	0
6	28	580	0	0	0	0	0	246	0	1	0	0	0	420	1	0	0	0	0	225	0
6	29	600	0	0	0	0	0	529	0	0	0	0	0	719	0	0	0	0	0	319	0
6	31	950	0	1	1	0	0	375	0	0	0	1	0	717	2	0	0	1	0	566	0
6	32	2200	0	2	0	0	0	1315	0	0	0	0	0	3476	0	0	0	4	0	826	0
6	33	9160	1	22	0	0	0	4885	0	2	0	10	2	8204	2	0	2	7	0	4845	0
6	33	9190	2	22	0	0	1	4814	1	0	0	10	1	8785	0	0	0	9	1	2705	0
6	35	5810	0	8	0	0	0	2466	0	0	0	2	0	6268	0	0	0	3	0	3217	0
6	35	2225	1	4	0	0	0	2121	0	0	0	1	0	3021	0	0	0	3	0	2381	0
6	37	118662	12	108	15	0	1	48708	0	29	0	81	3	81149	36	0	4	65	0	78679	0
6	37	44464	1	32	3	0	2	22274	0	8	0	18	0	33322	2	0	0	13	2	27455	0
6	38	78175	2	54	4	0	1	24441	1	16	0	23	0	42778	12	0	2	19	0	36556	0
6	40	292	0	0	0	0	0	50	0	0	0	0	0	206	0	0	0	0	0	152	0
7	2	0	0	0	0	227	0	0	0	0	98	0	0	0	0	118	0	0	0	0	131
7	12	108	10	1	1	0	7	543	10	0	0	4	3	132	0	0	2	2	2	68	0
7	12	292	45	15	2	0	9	1425	4	1	0	8	3	541	3	0	5	10	27	499	0
7	13	850	40	25	8	0	23	1632	13	4	0	11	15	893	9	0	22	15	50	831	0
